Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Region,Route,BioRegion,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,Biomass_mgCarbon_m3,NoCopepodSpecies_Sample,ShannonCopepodDiversityCPR,CopepodEvenness,PhytoBiomassCarbon_pg_m3,AbundancePhyto_cells_m3,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversitycpr,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversitycpr,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversitycpr,DinoflagellateEvenness,sst_1d,chl_oc3_1d
-32.60363,152.6636,2010-05-30 10:21:03,2010,5,30,10:21:03,NEAC,BRSY,Temperate East,120.6068,63.0309,1.36865690478797,0.729729247632617,,24,2.82873255785066,0.890083273869831,397172112.758013,96800.1,0.946970096105273,143910.34329926,3,0.934762642598167,0.850857624878215,1,0,,2,0.450549015948233,0.650004830985918,,
-36.13529,150.75864,2010-10-20 21:37:17,2010,10,20,21:37:17,SEAC,SYME,Temperate East,1280.0002,1258.6668,1.14406773063372,0.984946210891435,,15,0.79348413962287,0.293009390778617,6381465466.3921,3333.3,,65450446.1711284,1,0,,,,,1,0,,,
-30.51798,153.45242,2010-05-30 00:35:34,2010,5,30,00:35:34,NEAC,BRSY,Temperate East,88.4854,50.3035,1.05247972805073,0.794866479388073,,9,2.16395565688206,0.984858661787546,329733384.90558,111466.6,0.918368198857327,86015.3958704645,3,0.566072655824889,0.515261536452647,,,,3,0.566072655824889,0.515261536452647,,
-34.10311,151.26243,2009-10-19 09:54:52,2009,10,19,09:54:52,SEAC,SYME,Temperate East,17.3335,16.6668,0.967999946000432,,,6,1.56071040904141,0.871049064255153,,,,,,,,,,,,,,,
-35.09508,151.10232,2009-10-19 12:39:54,2009,10,19,12:39:54,SEAC,SYME,Temperate East,44.0002,44.0002,0.936212596760924,0.932202829649027,,7,1.1632605531821,0.597797670024399,17939057.4206486,3333.3,,50233.217436341,1,0,,,,,1,0,,,
-36.70586,150.56514,2009-10-19 17:14:57,2009,10,19,17:14:57,SEAC,SYME,South-east,34.6669,34.0002,1.20904652466768,0.967740686798697,,8,1.4801120971561,0.71178346084229,,,,,,,,,,,,,,,
-38.62256,148.54296,2009-10-20 00:35:02,2009,10,20,00:35:02,SEAC,SYME,South-east,12,11.3333,1.04264905190898,,,5,1.27302833658963,0.790976978207447,3357128.52091139,10000,,6075.92232638889,,,,,,,,,,,
-31.5902,153.15427,2010-05-30 05:28:19,2010,5,30,05:28:19,NEAC,BRSY,Temperate East,56.9703,23.0308,1.35435603626448,0.807684985404239,,8,2.04319187054512,0.982567593073364,,54266.6,0.862070424820082,132067.407286481,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-29.28355,153.72077,2010-01-11 15:53:48,2010,1,11,15:53:48,NEAC,BRSY,Temperate East,9.3336,7.3335,1.49501015886003,0.714279592011657,,3,0.562335144618808,0.511859507142915,153949.398858988,3333.3,,523.603569369027,,,,,,,,,,,
-31.24462,153.25113,2010-01-11 22:01:24,2010,1,11,22:01:24,NEAC,BRSY,Temperate East,3.3334,2.6667,1.1812539843252,,,3,0.693147180559945,0.630929753571457,25871143.1565053,4666.7,0.142863265262391,94122.9839429718,2,0.450574620598912,0.650041770688476,1,0,,1,0,,,
-35.1028,151.0998,2009-12-15 11:58:10,2009,12,15,11:58:10,SEAC,SYME,Temperate East,14.6667,14,1.21404582142857,0.857142857142857,,7,1.20333204069947,0.618390341035867,66510528.7534228,6666.7,,395838.360808196,1,0,,1,0,,,,,,
-36.4602,138.79623,2010-10-23 18:41:23,2010,10,23,18:41:23,Bass Strait,MEAD,South-east,62.0001,58.6668,1.35744458535322,0.973683067874554,,8,1.62598329890171,0.781932680631259,6483701044.51881,23333.2,0.571430408173761,9404328.60425869,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-35.92836,138.29853,2010-10-23 20:37:31,2010,10,23,20:37:31,Bass Strait,MEAD,South-east,0,,,,,1,0,,,,,,,,,,,,,,,,
-36.39161,150.67174,2009-12-15 15:30:52,2009,12,15,15:30:52,SEAC,SYME,Temperate East,11.3337,10.667,1.2653151776507,0.846152071074189,,7,0.949593667716738,0.487994611764444,2541615.85223524,6666.7,,7068.54215728921,,,,,,,,,,,
-38.73532,148.13153,2009-12-16 00:22:38,2009,12,16,00:22:38,SEAC,SYME,South-east,10,10,1.1283318,0.5833375,,5,1.00424247305408,0.623970931277037,256118290.536079,29999.9,0.777779259264197,315067.135223784,1,0,,1,0,,,,,,
-38.53908,144.28823,2010-10-23 02:43:18,2010,10,23,02:43:18,Bass Strait,MEAD,South-east,,,,,,,,,,,,,,,,,,,,,,,
-38.96048,143.14258,2010-10-23 05:52:01,2010,10,23,05:52:01,Bass Strait,MEAD,South-east,,,,,,,,,6381465466.3921,3333.3,,65450446.1711284,1,0,,,,,1,0,,,
-38.89563,142.83315,2010-10-23 06:35:34,2010,10,23,06:35:34,Bass Strait,MEAD,South-east,,,,,,,,,,,,,,,,,,,,,,,
-38.87383,142.73014,2010-10-23 06:50:05,2010,10,23,06:50:05,Bass Strait,MEAD,South-east,,,,,,,,,6498873898.21714,13333.2,0.25,16470840.4005707,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-38.04284,140.3313,2010-10-23 12:52:59,2010,10,23,12:52:59,Bass Strait,MEAD,South-east,312.6671,305.3337,1.04355940893521,0.986062570263367,,15,1.5294577811165,0.564781915968171,6568029631.42552,43333.3,0.363636115702029,5082045.63968575,5,1.54982349959206,0.962959482697984,,,,4,1.33217654484329,0.960962247417005,,
-37.25399,139.5557,2010-10-23 15:47:11,2010,10,23,15:47:11,Bass Strait,MEAD,South-east,98.0001,69.3334,1.09158738789674,0.967391339792022,,16,1.34025142597056,0.483393521448021,12790008425.6366,12666.8,0.315786149619478,34489371.9517558,4,0.793748448126943,0.572568474913025,,,,4,0.793748448126943,0.572568474913025,,
-30.20233,153.53539,2010-03-10 02:05:47,2010,3,10,02:05:47,NEAC,BRSY,Temperate East,28.0002,8.6668,1.07577993030876,0.333333333333333,,,,,538159820.910299,70666.5,0.707547423460904,185179.91951632,4,0.956793133533037,0.690180354452362,1,0,,3,0.644183635256076,0.586361213961155,,
-30.52751,153.44698,2010-03-10 03:05:23,2010,3,10,03:05:23,NEAC,BRSY,Temperate East,35.3336,14.0002,0.773816016914044,0.899998500052498,,2,0.693147180559945,1,,58000,0.855263625346875,4338066.78492608,5,1.36849290350742,0.850292448646073,2,0.673012153563413,0.970951296403937,3,0.934777878429659,0.850871493129689,,
-32.13528,152.93532,2010-03-10 08:03:18,2010,3,10,08:03:18,NEAC,BRSY,Temperate East,183.3335,138,1.10188220993015,0.905172926575063,,18,1.8196588271515,0.629558748690509,6677054129.93774,39333.4,0.689655439952207,5715729.64093352,7,1.6476613277666,0.846730425125998,1,0,,6,1.54918690926702,0.864617676576008,,
-41.18837,148.90135,2010-09-17 05:43:49,2010,9,17,05:43:49,SEAC,HOSY,South-east,40.0001,34.0001,1.16921844347517,,,6,1.5498260458782,0.864974385510525,,49999.8,,13483.7221643374,2,0.410114124287965,0.591669613308768,,,,,,,,
-26.77165,153.31648,2010-10-16 22:41:23,2010,10,16,22:41:23,NEAC,BRSY,Temperate East,12.0001,8.6668,1.00884646005446,,,3,1.09861228866811,1,43296230.1749012,15333.3,0.913038941389003,55422.9882383802,3,1.09861228866811,1,1,0,,2,0.693147180559945,1,,
-27.96621,153.74623,2010-10-17 04:45:44,2010,10,17,04:45:44,NEAC,BRSY,Temperate East,30.6672,16.0005,1.15104243617387,0.866665333386665,,8,1.6094379124341,0.773976031629121,77561799.0371814,33333.3,,85726.2228512228,1,0,,1,0,,,,,,
-29.63051,153.66277,2010-10-17 12:21:11,2010,10,17,12:21:11,NEAC,BRSY,Temperate East,35.3338,14.0004,1.22700413238636,0.93749882816162,,10,1.76776147228933,0.767729052736424,6968500.39041573,7333.4,0.909087190116453,12328.2486825877,1,0,,,,,1,0,,,
-29.96065,153.60476,2010-10-17 13:52:16,2010,10,17,13:52:16,NEAC,BRSY,Temperate East,76.6672,64.0004,1.17073237042268,0.903842548121995,,15,2.17671746941464,0.803795095278769,53178695.980723,64000,,26288.5633208333,1,0,,1,0,,,,,,
-43.1296,148.24544,2010-09-16 17:57:42,2010,9,16,17:57:42,SEAC,HOSY,South-east,4.6668,4.6668,0.905712265363847,,,,,,166271.914472268,666.7,,4188.57723780478,,,,,,,,,,,
-39.56798,149.41885,2010-09-17 15:32:14,2010,9,17,15:32:14,SEAC,HOSY,South-east,48.0005,45.3337,1.4080174351531,0.978260018912838,,10,1.50092795265784,0.651844727573644,4608476.79514032,23333.3,,3141.59448799213,,,,,,,,,,,
-36.64591,150.2923,2010-09-18 09:11:23,2010,9,18,09:11:23,SEAC,HOSY,South-east,238.6668,230.0001,1.18650803877407,0.986486328981141,,17,1.36427673292414,0.481529827531785,658352.761338756,3333.3,,3141.62141621416,,,,,,,,,,,
-27.56102,113.00553,2010-04-08 18:23:30,2010,4,8,18:23:30,WA,FRBO,South-west,76.6676,66.6674,1.34110272786999,0.712328992302856,,30,2.34319580541272,0.688932614745106,59000524.7955601,26666.8,0.909086776878287,55615.1915193549,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-30.32238,153.50379,2010-08-10 17:39:10,2010,8,10,17:39:10,NEAC,BRSY,Temperate East,148.6672,117.3338,1.23559639251435,0.918602988115213,,16,1.81540777044142,0.65476994690178,150820653.082507,23333.2,,252888.220111258,1,0,,1,0,,,,,,
-30.97255,153.32554,2010-08-10 19:58:53,2010,8,10,19:58:53,NEAC,BRSY,Temperate East,120.0006,92.6672,1.52907372181266,0.810811249082779,,23,2.7772965189592,0.885760370677705,91631088.0971475,33333.2,,102644.009851039,1,0,,1,0,,,,,,
-27.94696,153.78167,2009-12-12 10:25:15,2009,12,12,10:25:15,NEAC,BRSY,Temperate East,36.0003,33.3335,1.24355687628749,,,10,1.38688754941424,0.602317609730926,104192583.38992,10666.7,0.937497070321655,375157.033467604,2,0.233799592349249,0.337301512444123,1,0,,1,0,,,
-32.19149,152.90686,2009-12-13 00:21:09,2009,12,13,00:21:09,NEAC,BRSY,Temperate East,250.0003,248.0003,1.23569936608948,0.989246787201467,,10,0.32941924662176,0.143064961040557,,,,,,,,,,,,,,,
-34.42064,151.24498,2010-02-16 02:15:05,2010,2,16,02:15:05,SEAC,SYME,Temperate East,62.6668,10.6668,0.98187563280459,0.833327083411457,,3,1.03972077083992,0.946394630357186,17351501.6137458,9333.4,0.749990625117186,25449.2217118092,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-40.57506,160.45633,2010-08-15 10:00:07,2010,8,15,10:00:07,TAS,BUNE,,29.3334,23.3334,1.04842924734501,,,8,1.77823330579971,0.855149457273609,5191212.38340564,19999.9,,4428.79138006801,,,,,,,,,,,
-40.56572,162.20593,2010-08-15 15:39:43,2010,8,15,15:39:43,TAS,BUNE,,53.3334,43.3334,1.61545530699184,,,10,1.6782338771024,0.728847712168674,48415982.2821831,10000,,46360.2690972222,,,,,,,,,,,
-40.55207,163.08043,2010-08-15 18:29:32,2010,8,15,18:29:32,TAS,BUNE,,36.6668,30.6668,1.1897811507295,,,5,1.42706104338072,0.886682880001534,815512.668676157,3333.3,,4090.65288569552,,,,,,,,,,,
-30.78963,153.37753,2009-10-17 03:49:52,2009,10,17,03:49:52,NEAC,BRSY,Temperate East,5.6313,5.6313,1.17055555555556,0.625,,4,1.33217904021012,0.960964047443681,4062133.69712641,10655,,7068.5775,,,,,,,,,,,
-31.48199,153.18468,2009-10-17 06:10:43,2009,10,17,06:10:43,NEAC,BRSY,Temperate East,14.3909,14.3909,1.27630252451202,0.166669626367382,,2,0.376770161256437,0.543564443199596,3788084.7441715,3551.7,,25132.484124973,,,,,,,,,,,
-31.82806,153.08718,2009-10-17 07:21:08,2009,10,17,07:21:08,NEAC,BRSY,Temperate East,8.7597,8.7597,1.31615638062454,0.899998401764452,,6,1.47507631105469,0.823255764173638,,,,,,,,,,,,,,,
-32.48259,152.75889,2009-10-17 09:41:59,2009,10,17,09:41:59,NEAC,BRSY,Temperate East,12.5138,11.8881,1.1639509677745,0.857141226297704,,5,1.09059947377948,0.67762755267152,,,,,,,,,,,,,,,
-38.57503,148.83333,2010-11-06 03:58:32,2010,11,6,03:58:32,SEAC,SYHO,South-east,5.3335,3.3335,0.943,,,2,0.693147180559945,1,49582980.1374995,76666.6,0.956522136106205,11106.5547393954,1,0,,,,,1,0,,,
-38.1662,149.56415,2010-11-04 22:20:07,2010,11,4,22:20:07,SEAC,SYHO,South-east,27.3335,18.0001,0.974267448514175,,,8,1.55711309805765,0.748813114890339,59479072.2364249,49999.8,,32638.1726420239,,,,,,,,,,,
-36.83183,150.52216,2010-03-23 12:26:47,2010,3,23,12:26:47,SEAC,SYME,South-east,324.667,250.0001,1.18754723381476,0.881458144788644,,47,2.3755458524595,0.617001242083392,,32000,0.714282653066691,198345.288675,4,0.63368206255151,0.457104984571677,1,0,,3,1.09861228866811,1,,
-39.09042,146.76717,2010-03-24 02:23:52,2010,3,24,02:23:52,SEAC,SYME,South-east,1690.6668,408.0001,1.08193085224484,0.887681008782335,,20,1.7926220858559,0.598391953006273,233898319.815175,17333.3,0.192306139050267,168779.738904626,3,0.830527594242254,0.755978795075317,,,,3,0.830527594242254,0.755978795075317,,
-40.63002,156.41736,2010-08-14 17:29:53,2010,8,14,17:29:53,TAS,BUNE,,24.0001,23.3334,1.07985520755655,,,5,0.57351607609728,0.356345573610789,114372605.268693,3e+05,,7068.5775,,,,,,,,,,,
-40.62109,156.85498,2010-08-14 19:02:44,2010,8,14,19:02:44,TAS,BUNE,,27.3335,24.0002,1.0142596748925,0.894732687024347,,7,1.33786067783643,0.687524384661814,116003635.23002,306666.7,,7003.83835782554,,,,,,,,,,,
-48.0985,149.9855,2009-02-18 09:37:00,2009,2,18,09:37:00,SO,ANHO,,39.3334,34,3.54195808823529,,,1,0,,859523893.627957,6666.6,0.5,2829030.08530085,1,0,,,,,1,0,,,
-47.5495,149.9962,2009-02-18 12:46:00,2009,2,18,12:46:00,SO,ANHO,,36.6668,32.6667,1.60204243158936,,,5,1.16740347199824,0.725348559878692,858865540.866618,3333.3,,5654918.54918549,1,0,,,,,1,0,,,
-47.3892,150.0212,2009-02-18 13:50:00,2009,2,18,13:50:00,SO,ANHO,,50.0001,34,2.44068727941177,,,3,0.76652833049184,0.697724154734453,,,,,,,,,,,,,,,
-47.3075,150.003,2009-02-18 14:19:00,2009,2,18,14:19:00,SO,ANHO,,79.3334,50.0001,3.0941998016004,,,6,0.625200343830935,0.348930955615538,858865540.866618,3333.3,,5654918.54918549,1,0,,,,,1,0,,,
-46.0082,150.001,2009-02-18 20:59:00,2009,2,18,20:59:00,SO,ANHO,South-east,1.3333,,,,,1,0,,,,,,,,,,,,,,,,
-39.312,142.7453,2011-08-14 06:07:00,2011,8,14,06:07:00,GAB,HOFR,South-east,4.6668,4.6668,1.01583372915677,,,2,0.693147180559945,1,,,,,,,,,,,,,,,
-41.09786,154.58371,2012-06-18 03:54:50,2012,6,18,03:54:50,TAS,NEBU,,34.0001,30.0001,1.82422590682344,,,9,1.66162218377691,0.756236845753544,1473865.43001491,6666.6,,3616.13715095484,1,0,,,,,,,,,
-37.42352,150.3228,2011-03-08 09:26:26,2011,3,8,09:26:26,SEAC,SYME,South-east,10.6667,9.3333,1.06607507526813,0.9166625,,3,0.286835983056161,0.261089363385788,,,,,,,,,,,,,,,
-38.68823,141.8702,2011-03-10 23:33:37,2011,3,10,23:33:37,Bass Strait,MEAD,South-east,38.6667,32.6667,1.05061363712894,,,6,1.39539709232679,0.778785945486293,4659463.1819675,666.7,,69111.5244237788,1,0,,,,,1,0,,,
-38.582,141.46875,2011-03-11 00:37:17,2011,3,11,00:37:17,Bass Strait,MEAD,South-east,26.0001,15.3334,1.04500081521385,0.928568367368804,,5,1.23965939205439,0.77024368723832,123047111.321379,9999.9,0.333333333333333,154986.656533232,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-46.9948,134.8245,2008-11-25 14:00:00,2008,11,25,14:00:00,SO,HOAN,,30.6668,28.6667,3.09081622579509,,,3,0.525654743677356,0.478471567357604,51975104.8211386,20000.1,,85156.7569939928,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-48.3825,132.2498,2008-11-26 00:39:00,2008,11,26,00:39:00,SO,HOAN,,4.6667,4.6667,3.75,,,1,0,,,,,,,,,,,,,,,,
-49.0185,131.4392,2008-11-26 03:53:00,2008,11,26,03:53:00,SO,HOAN,,0,,,,,,,,,,,,,,,,,,,,,,
-49.4598,130.8503,2008-11-26 06:08:00,2008,11,26,06:08:00,SO,HOAN,,1.3333,,,,,,,,,,,,,,,,,,,,,,
-49.5863,130.6822,2008-11-26 06:47:00,2008,11,26,06:47:00,SO,HOAN,,96,96,4.725,,,,,,18104017.9768176,16666.6,,27020.6365235461,4,1.33217654484329,0.960962247417005,3,1.03971817150337,0.946392264339095,,,,,
-50.8157,129.1345,2008-11-26 12:55:00,2008,11,26,12:55:00,SO,HOAN,,60.0001,50.6668,1.25552662690361,,,4,0.836988216785836,0.603759374819711,45026650.2417898,16666.6,,90163.3375207676,2,0.562333084706242,0.811275152633489,2,0.562333084706242,0.811275152633489,,,,,
-51.0782,128.807,2008-11-26 14:12:00,2008,11,26,14:12:00,SO,HOAN,,168.6667,158.6667,1.15743714339556,,,4,1.02809405656304,0.741613098485456,136921406.714044,86666.6,,40990.9963071766,2,0.167942927359094,0.24229042845334,2,0.167942927359094,0.24229042845334,,,,,
-51.2702,128.5478,2008-11-26 15:15:00,2008,11,26,15:15:00,SO,HOAN,,189.3333,176,1.16424186079545,,,4,1.13386927810467,0.817913792268978,99507189.998193,66666.6,,48139.1971363226,3,0.983274825093642,0.895015316354875,2,0.529707591012937,0.764206514675603,,,,,
-51.3963,128.376,2008-11-26 15:54:00,2008,11,26,15:54:00,SO,HOAN,,58.6666,49.3333,2.26364860043824,,,4,0.933105327103148,0.673093214019393,56089898.2105803,46666.5,,31014.2533763216,3,0.566082860715442,0.515270825344332,2,0.304634384676179,0.439494516056584,,,,,
-51.4612,128.2882,2008-11-26 16:14:00,2008,11,26,16:14:00,SO,HOAN,,173.9999,162.6666,1.31217223757059,,,2,0.514653165428929,0.742487569542124,76827347.5035734,86666.5,,22224.2325695819,3,0.752973050888654,0.685385607511739,2,0.271187608606179,0.391241018086672,,,,,
-51.7718,127.8457,2008-11-26 17:53:00,2008,11,26,17:53:00,SO,HOAN,,17.3334,12,1.661658,,,3,0.900256051268537,0.819448371872804,870783876.417251,16666.6,0.750001875004688,1148991.6330742,3,1.03971817150337,0.946392264339095,1,0,,1,0,,,
-52.2232,127.247,2008-11-26 20:10:00,2008,11,26,20:10:00,SO,HOAN,,0,,,,,,,,,,,,,,,,,,,,,,
-52.9188,126.2957,2008-11-26 23:45:00,2008,11,26,23:45:00,SO,HOAN,,24,20,1.06333195,,,,,,291475.578931743,3333.3,,1150.35704190375,1,0,,,,,,,,,
-53.7548,124.9403,2008-11-27 04:12:00,2008,11,27,04:12:00,SO,HOAN,,28.6667,28,0.843932053571429,,,1,0,,17801993.7858273,19999.9,,22443.4904071743,3,0.950267902541195,0.864971120697404,2,0.562333084706242,0.811275152633489,,,,,
-53.8177,124.8487,2008-11-27 04:31:00,2008,11,27,04:31:00,SO,HOAN,,18.0001,17.3334,0.574043032526798,,,1,0,,6036296.3692313,13333.2,,9810.17102525192,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-54.2593,124.1988,2008-11-27 06:51:00,2008,11,27,06:51:00,SO,HOAN,,27.3333,25.3333,0.596842495845389,,,,,,17428601.6704253,20000,,22104.3482688889,2,0.562333084706242,0.811275152633489,1,0,,,,,,
-55.4847,122.4555,2008-11-27 13:43:00,2008,11,27,13:43:00,SO,HOAN,,64,58.6667,1.2739768301268,,,3,0.431071102348777,0.392377826823129,,,,,,,,,,,,,,,
-55.5532,122.3685,2008-11-27 14:17:00,2008,11,27,14:17:00,SO,HOAN,,106.6666,101.3333,1.18526262837586,,,3,0.370811345924554,0.337527032738822,2837210.92851112,23333.3,,1753.49592344656,2,0.636511857779211,0.918292500685089,1,0,,,,,,
-55.6202,122.282,2008-11-27 14:50:00,2008,11,27,14:50:00,SO,HOAN,,110.6667,102.6666,1.30493699995909,,,5,0.656670935140681,0.408012592512834,74619776.455062,93333.3,,24315.1417555268,3,1.08436292324558,0.987029668637874,2,0.673011667009257,0.970950594454669,,,,,
-56.1997,121.438,2008-11-27 19:24:00,2008,11,27,19:24:00,SO,HOAN,,8.6666,6,0.814446833333333,,,1,0,,1981804.12579617,16666.7,,1710.68248996835,2,0.693147180559945,1,1,0,,,,,,
-57.0267,120.1695,2008-11-27 23:39:00,2008,11,27,23:39:00,SO,HOAN,,2,,,,,,,,28865380.5529915,9999.9,,107765.529280433,2,0.693147180559945,1,1,0,,,,,,
-57.0908,120.0693,2008-11-27 23:59:00,2008,11,27,23:59:00,SO,HOAN,,17.3334,14,0.934759928571428,,,,,,11824780.4439968,16666.7,,17873.4881010238,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,,,,,
-57.1547,119.9677,2008-11-28 00:19:00,2008,11,28,00:19:00,SO,HOAN,,9.3333,8,1.0975,,,,,,32857995.1642607,6666.6,,192166.698786988,1,0,,1,0,,,,,,
-57.4077,119.563,2008-11-28 01:39:00,2008,11,28,01:39:00,SO,HOAN,,5.3333,4,0.80998725,,,,,,27915552.212721,3333.3,,319004.609383181,1,0,,1,0,,,,,,
-57.5958,119.2662,2008-11-28 02:38:00,2008,11,28,02:38:00,SO,HOAN,,8.6667,8.6667,1.10000011538417,,,,,,14911755.6336164,30000,,11565.0141911111,2,0.673012153563413,0.970951296403937,2,0.673012153563413,0.970951296403937,,,,,
-57.6602,119.1653,2008-11-28 02:58:00,2008,11,28,02:58:00,SO,HOAN,,10,10,1.0693329,,,,,,658352.761338756,3333.3,,3141.62141621416,,,,,,,,,,,
-57.9183,118.7682,2008-11-28 04:17:00,2008,11,28,04:17:00,SO,HOAN,,2.6667,1.3333,1,,,,,,,,,,,,,,,,,,,,
-58.1608,118.4822,2008-11-28 05:45:00,2008,11,28,05:45:00,SO,HOAN,,3.3334,3.3334,1.0260007799844,,,,,,7441180.31486577,13333.2,,13139.5866529499,3,1.09861228866811,1,2,0.693147180559945,1,,,,,
-58.5298,117.8497,2008-11-28 07:41:00,2008,11,28,07:41:00,SO,HOAN,,46,45.3333,1.43397563159973,,,4,1.0337005498525,0.745657328518199,,,,,,,,,,,,,,,
-58.899,117.1897,2008-11-28 09:37:00,2008,11,28,09:37:00,SO,HOAN,,14,12.6667,1.50815689958711,,,2,0.693147180559945,1,4611593.05936792,10000,,10540.7325811111,2,0.636511857779211,0.918292500685089,1,0,,,,,,
-59.4992,116.7452,2008-11-28 12:09:00,2008,11,28,12:09:00,SO,HOAN,,13.3335,13.3335,1.16275317808527,,,2,0.693147180559945,1,22228458.9039983,16666.6,,34542.7072784958,2,0.5004007599738,0.72192569487127,1,0,,,,,,
-60.0718,116.5262,2008-11-28 14:30:00,2008,11,28,14:30:00,SO,HOAN,,32,32,0.98843784375,,,3,1.0775563270668,0.98083403779614,4853264.92464246,7333.3,,15136.8206219119,1,0,,1,0,,,,,,
-48.8055,109.9868,2009-01-03 10:04:00,2009,1,3,10:04:00,SO,FRAN,,,,,,,,,,33566062.1844984,7333.3,,164877.93202261,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-49.1373,110.0062,2009-01-03 11:36:00,2009,1,3,11:36:00,SO,FRAN,,,,,,,,,,166271.914472268,666.7,,4188.57723780478,,,,,,,,,,,
-50.0558,109.9877,2009-01-03 15:40:00,2009,1,3,15:40:00,SO,FRAN,,,,,,,,,,6761691.96146956,13333.3,,12151.0546997461,3,1.03971817150337,0.946392264339095,3,1.03971817150337,0.946392264339095,,,,,
-50.3862,110.0118,2009-01-03 17:14:00,2009,1,3,17:14:00,SO,FRAN,,,,,,,,,,66416286.282255,36666.6,,57866.3301130627,5,1.42705924631121,0.886681763419465,5,1.42705924631121,0.886681763419465,,,,,
-51.137,110.013,2009-01-03 20:42:00,2009,1,3,20:42:00,SO,FRAN,,,,,,,,,,166271.914472268,666.7,,4188.57723780478,,,,,,,,,,,
-52.1367,110.0768,2009-01-04 04:45:00,2009,1,4,04:45:00,SO,FRAN,,,,,,,,,,177950822.67904,90000,,61334.3948304671,5,1.24350023674206,0.772630138220991,5,1.24350023674206,0.772630138220991,,,,,
-53.1232,109.9727,2009-01-04 09:24:00,2009,1,4,09:24:00,SO,FRAN,,,,,,,,,,303944979.172823,170000,,52278.4003774675,7,1.12935559349032,0.580373967440683,6,1.05118553378917,0.586677816884678,,,,,
-53.207,109.9853,2009-01-04 09:46:00,2009,1,4,09:46:00,SO,FRAN,,,,,,,,,,158344820.335521,133333.4,,36454.7453571273,3,0.89820588820079,0.817582233027558,3,0.89820588820079,0.817582233027558,,,,,
-53.8697,110.0145,2009-01-04 12:52:00,2009,1,4,12:52:00,SO,FRAN,,,,,,,,,,238563551.450629,156666.4,,44500.3745613912,6,0.985991618682108,0.55029240007695,5,0.897928318220965,0.557914232841046,,,,,
-61.9183,149.6775,2009-02-15 02:15:00,2009,2,15,02:15:00,SO,ANHO,,62,60.6667,1.05934131904323,,,1,0,,212202803.238631,83999.9,,82152.883662314,4,1.11377095918417,0.803415919750575,4,1.11377095918417,0.803415919750575,,,,,
-61.8452,149.7593,2009-02-15 02:34:00,2009,2,15,02:34:00,SO,ANHO,,78.6667,77.3333,1.06525895054265,,,,,,384441539.79299,143333.2,,92012.4286550512,7,1.41730242726635,0.728349368008802,7,1.41730242726635,0.728349368008802,,,,,
-61.769,149.8162,2009-02-15 02:52:00,2009,2,15,02:52:00,SO,ANHO,,57.3333,55.3333,1.06421682784146,,,,,,160702832.280522,93333.3,,49825.0216467544,5,1.41447618626382,0.878863468628359,5,1.41447618626382,0.878863468628359,,,,,
-61.6882,149.876,2009-02-15 03:11:00,2009,2,15,03:11:00,SO,ANHO,,63.3334,60.6667,1.06428567896391,,,,,,168085494.453037,66666.8,,86839.6807591385,4,1.11245838736277,0.802469099321799,4,1.11245838736277,0.802469099321799,,,,,
