NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,Year,Month,Day,Time_24hr,ZoopAbundance_m3,CopeAbundance_m3,Biomass_mgm3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChlF_mgm3,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity_umol_L,Chla_mgm3
KAI20191127,Kangaroo Island,-35.83217,136.44733,2019-11-27 14:25:00,110,2019,11,27,14:25:00,514.8875,315.4392,9.37477,0.591301091318999,0.983695946597549,25,1.80465985650923,0.560649106923261,,111280,0.918367346938776,3042.76452381891,17,1.58000576205805,0.557672709459997,10,1.51929058196249,0.659819516153888,6,1.66746193342929,0.930628224416578,16.5223666666667,0.0234,0.6125,0.1275,0.2375,0.075,0.0175,,2115.51,2360.64333333333,35.86475,
PHB20190227,Port Hacking,-34.11923,151.22667,2019-02-28 10:35:00,100,2019,2,28,10:35:00,1841.1906,630.3865,5.66579,0.607376332285154,0.986111171332891,24,2.54275603241936,0.800098477923191,4858768.78197247,60372.82,0.227980351898537,1837.18970892683,12,1.31856923906422,0.530631297226685,9,1.85206431923388,0.842910796801305,3,0.125387311406391,0.114132449363372,26.0625111111111,0.00555,1.37,0.212,0.525,1.89,0.113,,2039.385,2326.90166666667,35.34,
NSI20181115,North Stradbroke,-27.345,153.562,2018-11-15 10:40:00,60,2018,11,15,10:40:00,2840.37,2840.37,15.10007,0.543360417371277,0.968888923101793,30,2.76383593630079,0.812606745848462,80654370.5134446,176794.11,0.969870893747438,13804.3804206178,12,1.53546569181919,0.617916850900692,12,1.53546569181919,0.617916850900692,,,,23.97794,0.23259,1.11428571428571,0.331428571428571,0.807142857142857,3.77142857142857,0.09,,2062.858,2332.6,,
ROT20190125,Rottnest Island,-32,115.41667,2019-01-25 09:35:00,50,2019,1,25,09:35:00,2848.7008,1567.7673,9.48519,0.657294798415118,0.993243311795229,21,2.37863902870699,0.78128477531788,2926610.24039254,58952.41,0.830355234391699,542.150255296943,13,2.06819039167359,0.806327963418515,7,1.61782563044498,0.83139790972897,6,1.67698777432242,0.935944697445866,20.3579111111111,0.142688888888889,1.86666666666667,0.0933333333333333,0.108333333333333,0.25,0.0483333333333333,,,,35.8451666666667,
YON20200710,Yongala,-19.30847,147.61842,2020-07-11 09:25:00,28.9,2020,7,11,09:25:00,,,7.91591,,,,,,,,,,,,,,,,,,,22.9574222222222,0.140588888888889,,,,,,,,,,
NSI20190416,North Stradbroke,-27.345,153.562,2019-04-16 10:10:00,60,2019,4,16,10:10:00,1896.7529,1530.2617,11.59912,0.68059841393699,0.953124806348301,28,2.93805900503698,0.881716292041901,10794620.253217,36461.42,0.915300247084735,9853.42846763699,17,1.68514576520263,0.594782517433038,16,1.66949046942077,0.602141405261185,1,0,,25.7871875,0.1622,1.04285714285714,0.18,0.217142857142857,1.78571428571429,0.191428571428571,,2018.624,2314.472,35.3118571428571,
NSI20190527,North Stradbroke,-27.345,153.562,2019-05-27 10:15:00,60,2019,5,27,10:15:00,2044.6357,1671.7142,13.87522,0.747713237004635,0.98989894705356,26,2.91663033723417,0.895194572412923,67062865.0062667,99787.21,0.988200501222555,22494.0099752736,17,2.25235238621091,0.794981567814547,17,2.25235238621091,0.794981567814547,,,,23.02118,0.28393,1.02857142857143,0.28,1.05571428571429,3.07142857142857,0.125714285714286,,2047.636,2329.332,35.5257142857143,
PHB20190408,Port Hacking,-34.11923,151.22667,2019-04-09 08:50:00,100,2019,4,9,08:50:00,3578.7528,2192.5164,11.1005,0.696237533877615,0.964285792434991,34,2.97887915881343,0.844746059859456,6669438.35408846,205189.88,0.170309562575086,626.298127193155,5,0.638917549048589,0.396981793527092,1,0,,2,0.693147180559945,1,21.83895,1.45252,2.05,0.393,0.314,4.12,0.276,,2062.06333333333,2327.39333333333,35.4593,
KAI20200204,Kangaroo Island,-35.83217,136.44733,2020-02-04 14:25:00,110,2020,2,4,14:25:00,4646.7212,3041.2331,12.02701,0.681880817100845,0.991489343012273,27,2.08518023203821,0.632670947262678,15624057.8785436,141480.56,0.90429188751132,2454.8802209601,20,1.40801452276988,0.470006794398713,13,1.13879263297635,0.443982501901472,7,1.66743701107808,0.856893115998998,19.36519,0.620922222222222,0.4875,0.13125,0.08125,0.525,0.10625,,2134.025,2384.79333333333,36.27525,
MAI20190320,Maria Island,-42.59667,148.23333,2019-03-21 09:35:00,86,2019,3,21,09:35:00,4658.5098,1428.6727,15.19202,0.685451559402624,0.986111086564241,19,2.35368527987707,0.799366295763204,7075336.02682465,76189.28,0.54966835015457,970.7772260246,17,1.75920801541706,0.620923242193425,9,1.13811838447184,0.517979999045716,6,1.63077875188519,0.910154950981106,17.81348,,1.01111111111111,0.255555555555556,0.163333333333333,1.86666666666667,0.12,233.088888888889,2082.54333333333,2334.88,35.3745555555556,
PHB20181120,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,100,2018,11,21,09:24:00,8791.2861,1166.9847,4.81292,0.680636295831471,0.977011602597741,15,2.35109399712544,0.868187006344458,131540781.305171,120368.06,0.941144819250901,35577.1607199299,13,1.7709672305593,0.690449199477365,10,1.55824592475024,0.676737606567258,2,0.661563238157982,0.954434002924965,19.31245,2.64162,2.88,0.636,0.848,7.92,0.477,,,,35.3965,
MAI20190430,Maria Island,-42.59667,148.23333,2019-05-01 09:47:00,86,2019,5,1,09:47:00,5295.0473,2239.6683,24.60334,0.875453593390681,0.993548374738024,17,1.75867328842874,0.6207345070283,64888846.1373526,378336.72,0.906634919301488,5735.77135966094,22,2.43306249069835,0.787133314217314,11,1.98840186282244,0.829227983965267,7,1.82048794118377,0.93554573527846,15.30182,0.08319,0.7,0.238888888888889,0.232222222222222,1.02222222222222,0.337777777777778,249.811111111111,2083.36,2331.99166666667,35.4083333333333,
ROT20190507,Rottnest Island,-32,115.41667,2019-05-07 09:40:00,50,2019,5,7,09:40:00,7748.4664,4730.8081,25.84655,0.719343464704196,0.938461481989217,27,2.75613007001979,0.836245901139262,14285550.1805891,173807.58,0.965102336529754,2538.07458634312,12,1.51221937251679,0.608561843820493,10,1.41622211738605,0.615057450730102,1,0,,21.4032555555556,0.3387,2.51666666666667,0.123333333333333,0.246666666666667,0.2,0.045,218.416666666667,2062.1225,2345.13,35.7218333333333,
PHB20200520,Port Hacking,-34.11923,151.22667,2020-05-20 10:01:00,100,2020,5,20,10:01:00,,,1.13162,,,,,,,,,,,,,,,,,,,,,1.64,0.241,0.418,2.01,0.187,,,,,
ROT20190306,Rottnest Island,-32,115.41667,2019-03-06 10:24:00,50,2019,3,6,10:24:00,2043.2065,1383.0936,7.48913,0.717159091040549,0.984126964890264,15,2.1854745813957,0.80702882852991,7595380.75463361,249523.86,0.751915391347998,287.809770090099,14,1.82690103170054,0.692255151564621,8,1.46589921449163,0.704948509063369,3,0.683774219267392,0.62239811653332,20.8655444444444,0.818755555555556,1.9,0.11,0.045,0.133333333333333,0.0316666666666667,225.083333333333,2068.23,2359.6675,35.8761666666667,
YON20190703,Yongala,-19.30847,147.61842,2019-07-03 10:50:00,28.9,2019,7,3,10:50:00,2306.7681,2034.7435,50.39253,0.576698142410259,0.955056213422552,20,2.16227113351774,0.721783836495017,44822569.8749554,144208.36,0.99716423547666,9867.00777374838,17,1.56227882659957,0.551415879032573,13,1.55104225438552,0.604706775154634,2,0.693147180559945,1,22.50817,1.64415,0.425,0.0575,0.0125,0,0.01,,1996.4175,2294.175,35.37075,
YON20191009,Yongala,-19.30847,147.61842,2019-10-09 10:00:00,28.9,2019,10,9,10:00:00,4632.5769,3430.2286,10.29068,0.484448958805615,0.989361697007153,16,2.11139892663132,0.761526190197321,,201676.75,0.690757996184683,1765.65805050572,20,1.93446369488966,0.645739845301564,15,1.86054186722359,0.687041128878013,4,1.32966134885476,0.959147917027245,24.37947,0.453155555555556,0.925,0.0575,,0.1,0.0125,,2004.305,2317.07,35.55275,
YON20191107,Yongala,-19.30847,147.61842,2019-11-07 10:10:00,28.9,2019,11,7,10:10:00,9318.1981,7567.7207,31.19032,0.617700490581939,0.950381652612465,23,2.25910450018333,0.720493914071496,,62710,0.582066072364971,1306.35023880845,15,1.57378498885319,0.581150596178994,13,1.52743860683429,0.595504391691366,2,0.598269588585257,0.863120568566631,26.4399875,0.1616125,2.225,0.065,,1,0.1025,,2044.07,2349.235,36.10025,
PHB20190729,Port Hacking,-34.11923,151.22667,2019-07-29 10:03:00,100,2019,7,29,10:03:00,2623.9475,2026.3101,16.90505,0.564052948479584,0.980468847084819,29,2.49749913369784,0.741692818153097,42406193.4070792,262787.54,0.955524611894658,3804.96568723767,13,2.29248752076408,0.89377496444331,13,2.29248752076408,0.89377496444331,,,,19.57557,2.28765,1.23,0.298,0.173,2.91,0.073,,2071.35333333333,2330.45166666667,35.5417,
ROT20191126,Rottnest Island,-32,115.41667,2019-11-26 09:30:00,50,2019,11,26,09:30:00,873.4701,562.2743,6.68364,0.655224290847314,0.957143030273651,15,1.84119473698818,0.679896826225299,8995707.93182129,109620.5,0.959232885736984,1782.6426902686,16,1.31806510152988,0.475391496386492,13,1.23276739291362,0.480620558580406,2,0.500402423538188,0.721928094887362,19.93989,0.23642,1.53333333333333,0.135,0.03,0.316666666666667,0.0416666666666667,,2070.84,2348.995,35.8021666666667,
MAI20191121,Maria Island,-42.59667,148.23333,2019-11-22 09:23:00,86,2019,11,22,09:23:00,2550.8645,2013.344,10.08557,0.470082007843667,,14,1.32894234100589,0.503567060136442,1944866523.78662,569177.45,0.892067473934738,176212.008884907,13,1.74219856651084,0.679233124600575,10,1.73710417844615,0.754414759190243,3,0.848658333061563,0.772482104756378,12.91397,1.15689,1.01111111111111,0.403333333333333,0.56,3.5,0.295555555555556,274.433333333333,2093.74833333333,2313.83,35.097625,
MAI20191210,Maria Island,-42.59667,148.23333,2019-12-11 09:30:00,86,2019,12,11,09:30:00,3677.7712,1504.1143,9.58106,0.685564301197057,,13,1.37206812831171,0.534929909754478,,757603.35,0.884240837576367,1270.30037651557,16,1.8134278247742,0.654055832452948,7,1.61825080294663,0.831616405172789,9,0.203635878945592,0.092678682482456,13.39542,0.2187,0.8,0.355555555555556,,2.04444444444444,0.192222222222222,260.877777777778,2095.61333333333,2314.89666666667,35.085,
NSI20100916,North Stradbroke,-27.345,153.562,2010-09-16 12:45:00,60,2010,9,16,12:45:00,1386.6647,943.0176,13.5023,0.69138470557632,0.964824467000077,24,2.10105284660049,0.66111304551769,70293085.8297572,401953,0.96130865015861,4837.50654745704,13,1.88474634892558,0.734808406038418,11,1.85460401521901,0.773429947611793,2,0.636514168294813,0.918295834054489,21.4733555555556,0.236888888888889,1.04285714285714,0.381428571428571,0.275714285714286,2.6,,,2025.818,2324.968,35.5051428571429,
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,86,2010,10,1,12:40:00,531.7109,333.4245,2.71854,0.918825906614541,,14,2.0300581168059,0.769236080635601,9154357.36629201,169487,0.472458575906852,863.065655478001,16,2.02573019499722,0.73062772662538,14,1.94908629472789,0.73855398018657,1,0,,12.3548555555556,0.0805625,0.977777777777778,0.383333333333333,0.00888888888888889,4.17777777777778,,272.811111111111,2086.86333333333,2312.97333333333,35.0808888888889,
NSI20110323,North Stradbroke,-27.345,153.562,2011-03-23 10:20:00,60,2011,3,23,10:20:00,1438.1019,1125.1917,6.17891,0.776424229404691,0.960000127978261,20,2.54219987148391,0.848607164907952,12321428.1552723,335223,0.168211996336996,503.337525796261,9,1.5193718634126,0.69149593495563,8,1.4065941203295,0.676428787314315,1,0,,27.0212888888889,0.188588888888889,1.22857142857143,0.115714285714286,0.0957142857142857,1.32857142857143,,,2000.72,2308.606,35.2902857142857,
NSI20110606,North Stradbroke,-27.345,153.562,2011-06-06 10:00:00,60,2011,6,6,10:00:00,1832.4545,1498.112,5.58095,0.546756383094531,0.968641248100728,40,3.20614014545336,0.869136599700429,14387725.9034767,341671,0.780582988212807,852.334122650152,15,2.12046110374446,0.783021342396609,14,2.09862035642464,0.795215902615726,1,0,,23.0837111111111,0.1983,1.07142857142857,0.117142857142857,0.151428571428571,1.04285714285714,,,2010.444,2320.054,35.401,
ROT20111122,Rottnest Island,-32,115.41667,2011-11-22 15:08:00,50,2011,11,22,15:08:00,3772.0733,1901.7539,9.37517,0.803734498483918,0.97321424919457,20,1.98275216234787,0.661858931738125,17798656.0290282,310500,0.284677990092003,1669.35196595813,16,2.28566708886972,0.824380143558866,12,2.0242397146998,0.814613987560657,4,1.36540083807269,0.98492850895655,20.7938666666667,0.1901,1.81666666666667,0.101666666666667,0.0433333333333333,0.266666666666667,,,2028.2375,2322.8225,35.4085,
NSI20090916,North Stradbroke,-27.345,153.562,2009-09-17 08:30:00,60,2009,9,17,08:30:00,40.7205,27.2311,15.22545,0.731679036313882,0.985221828867059,28,2.71378344780309,0.814410832083174,25486822.3382459,238382,0.66306551873151,2709.13761580153,9,1.3957333946188,0.635225642847535,9,1.3957333946188,0.635225642847535,,,,22.507675,0.231575,1.07142857142857,0.235714285714286,0.282857142857143,2.11428571428571,,,2042.578,2314.126,35.4292857142857,
NSI20101115,North Stradbroke,-27.345,153.562,2010-11-16 09:30:00,60,2010,11,16,09:30:00,1727.4372,1118.7619,32.59199,0.743814469669692,0.940766650219597,26,2.51154616426218,0.770863028444007,27189110.0236687,190188,0.626175728378068,4137.20653616422,12,1.80421867946875,0.726071009396943,10,1.76872008725763,0.768145373927427,2,0.58900260496473,0.849751137253298,23.9116777777778,0.214833333333333,1.21428571428571,0.0914285714285714,0.11,0.6,,,2018.082,2317.046,35.4078571428571,
KAI20111219,Kangaroo Island,-35.83217,136.44733,2011-12-20 09:30:00,110,2011,12,20,09:30:00,587.0297,438.5039,0.3996,0.634778008688753,0.973855684881307,21,2.47120617961073,0.811689264953686,28268092.166434,411700,0.502736686390533,1649.96340544086,15,2.07285586933421,0.765442187331141,13,1.98456645404658,0.773725394723057,2,0.600564021611283,0.86643073571493,17.5487111111111,0.151022222222222,0.644444444444445,0.118888888888889,0.165555555555556,1.17777777777778,,,2094.01857142857,2344.02571428571,35.6228888888889,
MAI20110725,Maria Island,-42.59667,148.23333,2011-07-25 12:15:00,86,2011,7,25,12:15:00,174.2378,161.3448,0.25638,0.93422198147829,0.987447736764808,28,2.8463544306464,0.85419559992635,10913489.3886154,414410,0.0575147473711208,267.58044156753,5,1.42661224090479,0.886404023344521,4,1.196250621666,0.862912419768939,,,,12.5969777777778,0.193122222222222,0.588888888888889,0.334444444444444,0.0144444444444444,3.74444444444444,,265.422222222222,2095.28833333333,2321.63833333333,35.2771111111111,
MAI20120621,Maria Island,-42.59667,148.23333,2012-06-21 11:00:00,86,2012,6,21,11:00:00,131.4336,111.6891,1.32611,1.00090286472421,0.992395299897942,30,2.43002722757674,0.714462277513924,,,,,,,,,,,,,,13.4008666666667,0.265822222222222,1.93333333333333,0.152222222222222,0.0977777777777778,2.61111111111111,,265.188888888889,2093.64833333333,2322.15,35.3094444444444,
NSI20120511,North Stradbroke,-27.345,153.562,2012-05-11 10:05:00,60,2012,5,11,10:05:00,2681.1717,2189.3018,12.21637,0.756016290397167,0.969811390740044,32,2.9899569063572,0.862719200254647,23924770.2000622,319313.48,0.945710559727002,2122.59503726466,12,1.17850619402311,0.474265781422272,12,1.17850619402311,0.474265781422272,,,,24.34117,0.27049,1,0.155714285714286,0.177142857142857,1.12857142857143,,,2009.066,2310.724,35.2867142857143,
NSI20120620,North Stradbroke,-27.345,153.562,2012-06-20 10:20:00,60,2012,6,20,10:20:00,3189.1155,2841.9133,7.7156,0.749117240018424,0.949790784087877,42,3.09086329437244,0.826949305324638,5507797.70908613,145756.97,0.60380183272549,749.402536882338,12,1.77681563714996,0.715043213917735,11,1.69940144568516,0.708705448883905,1,0,,21.35967,0.75508,0.214285714285714,0.09,0.142857142857143,0.828571428571429,,,2018.136,2322.462,35.4088571428571,
NSI20121017,North Stradbroke,-27.345,153.562,2012-10-17 10:20:00,60,2012,10,17,10:20:00,3986.3942,1980.3376,21.71942,0.536683120874247,0.98305101723948,28,2.32386176401039,0.697394699789361,12631539.3871787,292979.82,0.972303679912072,985.478892993387,17,2.08257909778889,0.735059045997338,15,2.05986559876253,0.76064527826114,2,0.693147180559945,1,21.64858,0.28152,1.44285714285714,0.337142857142857,0.245714285714286,2.88571428571429,,,2054.64,2324.378,35.5265714285714,
ROT20120928,Rottnest Island,-32,115.41667,2012-09-28 11:41:00,50,2012,9,28,11:41:00,3394.8644,2660.0964,14.89182,0.767966564453902,0.972392844462362,31,2.70576214928244,0.787936002134322,4047838.31996433,50968.62,0.374197189485462,2441.89148340879,13,2.13830379048795,0.83366316152307,9,1.8605697467322,0.846781783675402,1,0,,18.7550555555556,0.331222222222222,1.95,0.0683333333333333,0.055,0.0166666666666667,,,2031.41,2320.555,35.392,
DAR20130405,Darwin,-12.4,130.76805,2013-04-05 09:40:00,25,2013,4,5,09:40:00,6777.9423,4117.2842,3.21636,0.698333333119106,0.960000016288131,17,1.95338399327777,0.689458842686791,34284525.6719801,38639.81,0.981161682613329,28618.9029017086,18,1.8434213035323,0.637780001308235,16,1.81550406452586,0.654804677651305,1,0,,30.2299,0.3268,4.6,0.236666666666667,0.00333333333333333,0.266666666666667,,,1929.71,2218.88666666667,33.1483333333333,
NSI20130418,North Stradbroke,-27.345,153.562,2013-04-18 10:05:00,60,2013,4,18,10:05:00,1074.8761,791.9712,8.72506,0.626387395488847,0.966090236398003,32,2.95874235505721,0.853712584581833,8527124.93123589,331200.79,0.560241391551296,502.510815282369,9,1.7071499957742,0.776957445944756,8,1.65055238837948,0.793747915147506,,,,25.40871,0.1331,0.671428571428572,0.208571428571429,0.0885714285714286,1.77142857142857,,,2019.428,2320.15,35.3724285714286,
YON20120424,Yongala,-19.30847,147.61842,2012-04-24 10:50:00,28.9,2012,4,24,10:50:00,9031.2115,9031.2115,24.04696,0.678847305650183,0.984234259296793,24,1.74452168906374,0.548927671521771,13400417.7225324,51228.9,0.798904256570051,10639.6523158665,11,2.221008952735,0.926232674933739,10,2.12236202808455,0.921730117398113,,,,26.82311,0.08806,2,0.0725,0.1175,0,,,1947.465,2266.31,34.785,
YON20120726,Yongala,-19.30847,147.61842,2012-07-26 11:00:00,28.9,2012,7,26,11:00:00,2638.6378,2316.0943,19.04171,0.633057591228185,0.975351979952927,18,1.90057681178978,0.657554450079862,21963642.0826121,16825.92,0.992652995123109,44519.717159465,18,2.33452097520588,0.80768882716496,16,2.2809198572755,0.822667941689131,2,0.636514168294813,0.918295834054489,21.2843,0.14797,0.95,0.1175,0.2425,0.075,,,1988.25,2284.0375,35.16725,
NIN20120827,Ningaloo,-21.99,113.779,2012-08-27 08:05:00,30,2012,8,27,08:05:00,7106.5839,5369.5449,20.43991,0.633022796347463,0.95102044099331,36,2.7946676769035,0.779866864079567,5681171.30756084,20055.49,0.551440519783993,7566.40553976016,11,1.88356751850513,0.785508666651226,8,1.6298138045288,0.78377476445536,1,0,,23.7955777777778,0.539822222222222,3.05,0.0733333333333333,0.0616666666666667,0.15,,,1975.26,2281.385,34.7043333333333,
ROT20120523,Rottnest Island,-32,115.41667,2012-05-23 12:22:00,50,2012,5,23,12:22:00,5736.6943,2836.9133,15.18259,0.759610035111701,0.971098217000699,22,2.58954955740673,0.837759298515384,7645705.96826849,129643.8,0.668555768514286,1698.38002422465,17,2.44854031138319,0.864227297432425,15,2.33396389252883,0.861861383359466,,,,22.6003666666667,0.524966666666667,2.4,0.045,0.171666666666667,0.25,,,2011.8475,2311.2825,35.2526666666667,
ROT20120727,Rottnest Island,-32,115.41667,2012-07-27 09:55:00,50,2012,7,27,09:55:00,4660.0825,3237.6964,13.95666,0.732263462420056,0.917391227131275,37,2.8742989247643,0.79600228925157,21350324.9014694,34201.41,0.470119311272595,20277.6749064374,15,2.4513938518857,0.905224670830679,12,2.29294029239716,0.922747054740582,2,0.693147180559945,1,20.2489111111111,0.323344444444444,2.3,0.06,0.165,0.233333333333333,,,2013.2275,2312.175,35.2493333333333,
DAR20121208_23:30,Darwin,-12.4,130.76805,2012-12-09 09:00:00,25,2012,12,9,09:00:00,,,58.09384,,,,,,,,,,,,,,,,,,,,,6.43333333333333,0.253333333333333,0.0633333333333333,0.0666666666666667,,,1995.22333333333,2286.92,34.5275,
YON20121026,Yongala,-19.30847,147.61842,2012-10-26 11:20:00,28.9,2012,10,26,11:20:00,1890.5701,1228.6439,19.31373,0.671020242830191,0.981751750781569,17,2.2674739956138,0.800318832455987,10041813.5309255,192108.34,0.918135370152762,1034.1872910207,8,1.48599641752942,0.71461322078282,7,1.4524620051285,0.74641781679058,1,0,,24.9814,0.290922222222222,1.15,0.12,0.07,0,,,1993.75,2313.395,35.37275,
NSI20130111,North Stradbroke,-27.345,153.562,2013-01-11 10:40:00,60,2013,1,11,10:40:00,5163.0245,3626.3336,14.47318,0.766326548864568,0.964515963469153,38,2.2549325011136,0.619898031853963,7592424.46702639,318945.32,0.949953640039821,480.550677066401,5,0.030672333322769,0.0190577922178933,4,0.0264447858973234,0.0190758807357194,,,,25.95308,0.30861,1.74285714285714,0.192857142857143,0.124285714285714,0.9,,,2020.46,2327.684,35.5434285714286,
NSI20130123,North Stradbroke,-27.345,153.562,2013-01-23 10:15:00,60,2013,1,23,10:15:00,2266.4575,1745.6544,11.32264,0.760265504654953,0.948718061197917,38,2.96788723222878,0.815894690024888,16484884.3796195,50105.52,0.985713995510548,11249.965707276,9,1.45103501909967,0.660394496796871,9,1.45103501909967,0.660394496796871,,,,27.29676,0.18288,0.742857142857143,0.161428571428571,0.17,0.571428571428571,,,2006.806,2319.372,35.4538571428571,
