NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
MAI20140821,Maria Island,-42.59667,148.23333,2014-08-21 11:50:00,2014,8,21,11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978970.964891612,0,0,0,74024.2695570217,0,0,0,0,0,0,0,0,0,0,0,0,14137.6060320452,0,0,0,0,0,0,0,0,867471.908871348,0,0,0,0,0,0,0,0,0,0,0,1521198.7393968,0,0,0,0,0,0,0,0,0,19320334.3543827,0,0,0,0,0,0,0,0,0,0,0,8101549.16953346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177658.246936852,0,0,282752.120640905,0,0,0,0,0,0,0,4712.53534401508,0,0,0,0,0,0,0,0,0,0,1332436.85202639,111036.404335533,0,0,0,0,0,0,0,0,166554.606503299,0,0,0,0,0,0,0,0,1413760.60320452,19986552.7803959,0,0,0,0,999327.639019793,0,0,0
YON20140820,Yongala,-19.30847,147.61842,2014-08-20 11:15:00,2014,8,20,11:15:00,0,0,0,0,0,0,0,0,0,0,133596.11475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149225.525,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249285.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,1963493.75,0,0,678583.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345574.9,0,0,0,0,0,0,0
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07 12:00:00,2014,8,7,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55463827.7184929,0,0,0,0,0,0,142557.629477251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216491.77153921,0,0,0,989983.538036464,96305.5985801872,0,1341182.17812197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6929441.2536302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5132074.66118103,684276.621490804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167947.32171668,0,0,0,0,1016456.92158761,0,0,0,0,148640.088334947,0,0,38722.1684414327,0,0,0,0,0,0,0,0,12164917.7153921,0,0,0,0,0,0,0,0,0,0,63528.5575992256,456184.414327202,0,0,285115.258954502,0,0,0,0,0,0,2737106.48596321,0,0,0,0,0,0,0,0
ROT20140730,Rottnest Island,-32,115.41667,2014-07-30 10:03:00,2014,7,30,10:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,152918.763244048,0,0,0,439822.6,0,0,0,0,0,0,0,0,111077.646428571,1370331.63809524,140249.553571429,0,0,0,0,0,0,0,0,0,0,0,14285.7142857143,0,0,0,0,897597.142857143,0,0,0,292186.569940476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019593.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202660.604910714,0,0,0,0,0,0,0,0,0,454408.553571429,0,0,0,20571428.5714286,0,0,0,97395.5233134921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185323890.095238,0,0,0,0,0,0,0,0,0,0,51428.5714285714,673197.857142857,0,0,0,0,0,0,0,0,0,0,137132.896825397,0,0,0,0,0,0,0
NSI20140725,North Stradbroke,-27.345,153.562,2014-07-25 10:35:00,2014,7,25,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5214025.98387097,0,0,0,0,0,38531981.3810484,0,0,6147635.59274194,3800310.48387097,1511383.47943548,0,0,0,0,0,0,0,0,1459754.6780494,27362235.483871,0,290322.580645161,0,0,0,0,1013416.12903226,0,0,0,164944.031418011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58144750.4032258,0,0,0,0,0,0,2327690.17137097,0,0,0,0,0,0,0,0,2917332.09488407,0,0,0,0,0,0,0,0,0,0,0,0,0,8709677.41935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241935.483870968,0,0,10704207.8629032,0,247653.566532258,3113214.3483871,0,1770161.29032258,0,0,0,0,0,0,0,0,160575785.645161,0,0,0,0,0,0,0,0,0,0,0,380031.048387097,0,0,0,0,0,0,0,0,0,0,232241.196236559,0,2786894.35483871,0,0,0,0,0
YON20140717,Yongala,-19.30847,147.61842,2014-07-17 10:28:00,2014,7,17,10:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7039843.44512195,0,0,9194.89756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,19512.1951219512,0,0,0,0,0,0,127706.910569106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93098.3378048781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146341.463414634,0,0,0,0,49933.4020325203,0,0,192682.926829268,0,0,0,0,0,0,0,0,71924532.0325203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977532.54695122,0,0,6896173.17073171,0,0,0,0,0,0,0,0
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16 10:00:00,2014,7,16,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040769.73321643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5784240.10521042,0,0,0,0,0,0,0,0,0,0,848578.190673013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918571.51803607,0,1849382.89078156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573702.181863728,0,1770685.74649299,0,0,0,0,0,0,0,0,0,33249.5434619239,0,0,0,0,0,0,0,0,0,0,0,0,153852.917084168,1934061.01803607,0,0,0,0,0,0,0,0,0,0,1133238.87775551,0,0,118045.716432866,0,0,0,0,0,0,0,0,491857.151803607,0,0,0,0,0,0,0,0,0,7082742.98597194,144278.097862391,0,0,0,0,0,0,0
KAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13 16:13:00,2014,7,13,16:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195634.25242718,0,0,0,0,0,2689160.37216829,0,0,48801.3980582524,0,213506.116504854,0,0,0,0,0,0,0,0,0,0,0,25889.9676375405,0,0,0,0,0,0,0,0,3516394.90404531,0,0,0,0,0,0,0,0,0,0,0,522327.463592233,0,0,0,0,0,0,0,557047624.919094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610017.475728155,0,0,0,0,0,0,0,0,0,0,0,12200349.5145631,0,13980582.5242718,0,0,0,0,0,0,0,0,0,0,0,0,823523.59223301,0,0,0,0,0,0,0,0,0,0,2860841.42394822,0,0,0,0,0,0,0,0,143150767.63754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300524.2718447,1355594.39050701,0,0,0,0,0,0,0
MAI20140703,Maria Island,-42.59667,148.23333,2014-07-03 11:30:00,2014,7,3,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840.27105517909,0,0,0,0,608245.885769603,0,0,0,677509.886011617,0,0,670591.089060988,0,0,0,0,0,0,0,0,0,0,0,101786.147446757,0,0,0,0,192737.915053243,0,5018028.55759923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427672.888431752,0,0,0,0,0,0,0,0,0,0,0,0,49546.6961116489,0,0,14520.8131655373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152061.471442401,0,0,0,0,0,0,0,0,0,2737106.48596321,904448.960350113,0,0,0,1026414.93223621,0,0,0
ROT20140624,Rottnest Island,-32,115.41667,2014-06-24 13:16:00,2014,6,24,13:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872651.82389937,0,0,0,0,0,0,0,0,17555362.9874214,14834627.4968553,4662988.93081761,0,0,0,0,0,0,0,0,0,0,0,209643.605870021,0,0,0,0,5268914.04612159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189022291.404612,0,0,0,0,0,20005408.0188679,10537828.0922432,0,0,0,0,0,0,0,0,10706597.995283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13913226.1530398,0,0,0,0,10272536.687631,0,0,0,0,0,0,0,0,9484045.28301887,0,0,0,0,0,0,0,0,0,0,26415094.3396226,8232678.19706499,1886792.45283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20140624,Yongala,-19.30847,147.61842,2014-06-24 10:53:00,2014,6,24,10:53:00,0,0,0,0,0,0,0,0,0,0,222660.19125,0,0,0,5581967.29453125,0,0,615751.64,0,0,0,0,0,5193440.96875,0,0,28274.31,5340703,0,0,0,2827431,270993553.4,0,0,0,0,0,16964586,0,40000,0,0,0,0,942477,0,65449.7916666667,0,0,0,0,0,0,0,0,0,0,942477,0,0,0,0,0,0,0,0,0,0,6361719.75,0,0,0,0,0,0,27269786.5975,0,0,0,0,0,0,0,0,1983619.5609375,0,0,0,0,0,0,0,0,0,190851.5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,0,0,1659152.21875,0,51181.7370833333,3860385.792,0,22500,0,0,0,0,0,16362447.9166667,0,0,0,0,0,0,0,222660.19125,0,2750,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,7068577.5,431968.625,0,2271107.77083333,0,0,0,0,0
NSI20140623,North Stradbroke,-27.345,153.562,2014-06-23 10:20:00,2014,6,23,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256095.94536919,0,0,0,0,0,28372191.3785745,0,0,9332251.98463508,14609801.3828425,1432017.97695263,0,0,0,0,0,0,0,0,4120292.04901124,0,0,717029.449423816,0,0,0,0,30034833.9735382,0,0,0,698354.584578176,0,0,0,0,0,0,0,0,0,0,6033783.61075544,0,0,0,0,0,0,0,0,102727177.234315,0,0,0,0,0,0,7391384.92317542,0,0,0,0,0,0,0,0,5085976.76856594,0,0,0,0,0,0,0,0,0,0,0,8045044.81434059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048655.56978233,0,0,11330104.7801963,0,0,0,0,8501920.61459667,0,0,0,0,0,22347346.7065016,0,0,858567182.586428,0,0,0,0,0,0,0,0,0,0,0,4558858.72812633,0,0,0,0,0,0,0,0,0,0,983283.255086072,0,0,0,0,0,0,0
MAI20140619,Maria Island,-42.59667,148.23333,2014-06-19 11:30:00,2014,6,19,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686269.660194175,0,0,0,0,4854.36893203884,0,0,0,0,610017.475728155,0,0,0,198573.397046926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5032644.17475728,0,0,0,0,0,0,0,0,152504.368932039,0,0,0,0,457513.106796117,0,0,0,0,0,0,0,0,0,648524.828883495,0,0,0,0,0,0,0,0,0,0,0,85783.7075242719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53614.8172026699,0,0,0,514702.245145631,0,0,0,0,0,0,0,27961165.0485437,0,0,0,0,0,0,0,0,0,0
PHB20140612,Port Hacking,-34.11923,151.22667,2014-06-13 09:20:00,2014,6,13,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,487544.63989752,0,0,0,155807.601214575,0,0,0,0,0,0,0,0,461063.309716599,0,0,0,0,0,51428432.4519231,0,0,0,0,0,92411396.1285425,0,161943.319838057,0,0,0,0,7313418.01619433,0,0,0,310522.164410425,0,0,0,0,0,0,0,0,44715.1916751012,0,0,0,0,0,0,0,0,0,0,19992659.0334008,0,10493164.9797571,0,0,0,12073101.7522773,2556218.45742662,0,0,0,0,0,0,0,7154430.66801619,1315371.88844256,0,0,0,0,0,0,0,0,0,0,0,1192405.11133603,0,21862348.1781377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455465.587044535,0,0,1679303.86513158,0,0,3907273.06882591,0,387145.748987854,0,0,0,0,0,0,0,0,57648812.4493927,0,0,0,0,0,0,0,0,0,0,0,3060506.45242915,455465.587044535,0,0,0,0,0,333217.608362854,0,0,0,0,0,0,0,0,0,0,0
YON20140527,Yongala,-19.30847,147.61842,2014-05-27 12:12:00,2014,5,27,12:12:00,0,0,0,0,0,0,0,0,0,0,225364.56604251,0,0,0,0,0,0,402436.725075911,0,0,0,0,0,0,0,0,238481.022267207,0,0,0,0,0,231427946.033654,0,0,0,0,0,0,0,25303.6437246964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3219493.80060729,0,0,0,0,365174.06534666,0,0,0,0,0,0,0,0,215378.173235071,0,0,0,0,0,0,0,0,0,1448772.21027328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303643.724696356,0,0,26868861.8421053,0,103606.75522942,0,0,0,488409133.603239,0,0,0,0,0,0,0,163947753.441296,0,0,0,0,225364.56604251,0,0,0,0,0,153036.437246964,0,0,0,0,0,0,0,23904741.4695091,0,0,0,145738.402496626,0,1027455.73760121,0,0,0,0,0
ROT20140519,Rottnest Island,-32,115.41667,2014-05-19 12:22:00,2014,5,19,12:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770.99236641221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224827.528625954,0,0,0,0,0,0,0,0,0,91055.1490935115,0,0,0,0,0,0,0,97581.3926327926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97675.0707697201,46044677.8625954,0,0,0,0,0,0,0,0,0,0,0,0,674482.585877863,0,156679.806615776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20140516,Maria Island,-42.59667,148.23333,2014-05-16 10:20:00,2014,5,16,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206489.483568075,0,0,0,0,0,0,0,0,0,0,0,8346.37454355764,0,0,0,3321312.32829073,0,0,0,0,621484.181377152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489669.48356808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238937.830985916,0,0,0,0,0,0,0,0,0,0,0,73746.2441314554,0,0,0,0,0,0,0,0,0,0,0,21850.7390019127,0,1611011.28513302,0,6259.78090766823,0,0,0,0,0,0,0,0,0,0,589969.953051643,98328.3255086072,0,0,0,0,46091.4025821596,0,0,0,1655193.47939489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20140507,Kangaroo Island,-35.83217,136.44733,2014-05-07 13:45:00,2014,5,7,13:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50773.1717171717,121855.612121212,507731.717171717,0,0,0,22810905.1683502,0,0,0,803908.552188552,0,0,0,26936.0269360269,0,0,0,0,2538658.58585859,0,0,0,550924.172278339,0,0,0,0,0,0,0,0,0,0,2379992.42424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634664.646464647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437710.43771044,0,0,0,0,0,0,0,0,10493122.1548822,0,0,0,1382158.5634119,0,0,3703.7037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19039939.3939394,1181181.42536476,0,5768396.45342312,0,0,0,0,0
NSI20140507,North Stradbroke,-27.345,153.562,2014-05-07 10:25:00,2014,5,7,10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329386.094387755,86554.0102040816,480855.612244898,0,0,0,0,0,0,0,0,0,0,0,61224.4897959184,0,0,0,0,0,0,0,0,104352.346407313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240427.806122449,0,0,0,0,0,0,0,0,0,194746.522959184,0,601069.515306123,0,5510204.08163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102040.816326531,0,0,0,0,0,0,0,0,3975073.06122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146928.103741497,0,0,0,0,0,0,0
YON20140501,Yongala,-19.30847,147.61842,2014-05-01 11:25:00,2014,5,1,11:25:00,0,0,0,0,0,0,0,0,1020526.8970894,0,0,0,0,0,0,0,0,413313.393321206,0,0,0,0,0,0,0,0,163284.303534304,0,0,0,0,0,277746600.31185,0,0,0,0,0,0,0,25987.525987526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612316.138253638,0,0,0,0,0,0,0,0,0,0,0,0,0,221199.204944127,0,0,0,0,0,0,0,0,0,1487928.21595634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311850.311850312,0,0,0,0,106406.937803188,0,0,0,501609380.457381,0,0,0,0,0,0,0,11625842.4116424,0,0,0,0,231455.500259875,0,0,0,0,0,157172.557172557,0,0,0,0,0,0,0,6993262.6149948,0,0,0,149677.278239778,0,1055224.81159044,0,0,0,0,0
PHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28 09:38:00,2014,4,28,09:38:00,0,0,0,0,0,0,0,0,0,0,224909.284090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297499.053030303,0,0,0,0,0,17108178.8762626,0,0,0,2009771.38047138,0,0,0,131313.131313131,0,0,0,0,0,0,0,0,103298.282302189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39269875,0,0,0,0,0,0,0,0,0,0,0,0,0,259567.923768939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356998.863636364,0,0,0,0,0,0,0,151515.151515152,0,0,0,0,270790.249158249,0,0,90909.0909090909,0,0,0,0,0,0,0,0,1142396.36363636,0,1427995.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139977.27272727,0,0,0,0,0,0,0,0
MAI20140408,Maria Island,-42.59667,148.23333,2014-04-08 11:03:00,2014,4,8,11:03:00,48293.0501618123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149454.281553398,0,0,0,0,0,0,0,0,10867461.3300971,0,160129.587378641,0,0,0,0,0,0,0,0,0,0,0,19417.4757281553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21884376.9417476,0,35228509.223301,0,0,0,0,0,0,0,0,0,0,0,0,0,1192393.53458738,0,0,0,0,0,0,0,0,0,463232.020631068,0,1143782.76699029,0,0,0,635434870.550162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25417.3948220065,49691.0068770227,3747947.37087379,0,116504.854368932,0,0,0,0,0,3177174.35275081,0,0,36601048.5436893,0,0,343134.830097087,0,0,0,0,107229.63440534,0,0,0,1124719.72087379,0,0,0,0,0,0,0,0,0,0,425741.363268608,0,631939.978762136,0,0,0,1556815.4328479,0
NSI20140404,North Stradbroke,-27.345,153.562,2014-04-04 10:45:00,2014,4,4,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5695884.99441964,0,0,1570795,0,0,0,0,0,3179657.73596939,0,0,527739.034438776,0,0,0,0,0,0,59265.4542091837,0,0,0,307839.421901573,0,0,132653.06122449,0,0,0,6090837.75510204,10258253.0612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008912.62755102,0,10578823.4693878,0,0,0,0,0,0,0,0,0,0,0,0,0,1462852.93287628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79744.8979591837,0,0,0,0,0,0,180320.854591837,0,0,0,0,0,0,0,0,0,0,3386024.93622449,0,208905.049319728,0,0,395408.163265306,0,0,0,0,0,0,0,0,71038402.4489796,0,0,721283.418367347,0,0,0,0,0,0,0,0,420748.660714286,229591.836734694,0,0,0,0,0,0,0,0,0,0,0,4007130.10204082,0,0,0,0,0
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19 12:30:00,2014,3,19,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292936.079923882,0,0,0,0,0,0,0,0,1032375.49595623,320585.658896289,0,0,0,0,104748935.365128,0,0,0,0,0,0,0,19029.4957183635,0,0,0,0,0,0,0,0,97302.853928798,0,0,0,0,0,0,0,0,0,0,840696.657944815,0,0,0,0,0,0,0,74833.4919124643,2989143.67269267,0,0,0,0,0,0,343284.468660799,0,0,0,0,0,0,0,0,1120928.87725975,0,0,0,0,0,0,0,0,0,0,0,1681393.31588963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3597764.03425309,0,0,0,0,0,5509589.61750714,0,19029.4957183635,0,0,0,0,0,0,0,0,83696022.8353949,0,0,0,0,211855.557802093,0,3924.83349191246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992762.44846178,0,4321803.56010149,0,0,0,0,0
MAI20140318,Maria Island,-42.59667,148.23333,2014-03-19 10:55:00,2014,3,19,10:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85995597.235023,0,0,0,0,0,0,0,0,17879555.9907834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175900.085253456,0,0,0,0,0,0,0,0,0,0,0,1140093.14516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27649.7695852535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289547.465437788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20140317,Port Hacking,-34.11923,151.22667,2014-03-18 09:48:00,2014,3,18,09:48:00,0,0,0,0,0,0,0,0,0,0,0,0,50092.4890902988,0,0,0,0,0,0,0,0,0,0,10900059.7148792,0,0,18982.416918429,0,0,0,0,0,0,0,0,0,0,0,0,0,15105.7401812689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860.59907257049,0,0,6406565.70996979,0,7830246.97885196,0,0,0,0,363335.323829305,0,0,0,0,0,0,0,0,2142936.90993202,0,0,0,0,0,0,0,0,8304807.40181269,0,0,0,0,0,0,0,0,102986.202899463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670848.15584089,0,0,1943799.49244713,0,88116.8177240685,0,0,0,0,0,3295558.49278281,0,0,1138945.01510574,0,0,0,0,0,0,0,0,0,0,0,533880.475830816,0,0,0,0,0,0,10378636.4501511,0,0,0,0,0,0,0,0,0,0,0
YON20140317,Yongala,-19.30847,147.61842,2014-03-17 14:07:00,2014,3,17,14:07:00,0,0,0,0,0,0,0,0,409487.747653806,0,0,0,0,0,5820612.40305657,0,0,0,0,0,0,0,0,0,0,0,0,327590.198123045,0,0,0,0,8830603.27815433,0,0,0,0,0,21068144.6167883,0,20855.0573514077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730085.73383733,0,0,4025428.35453597,0,28675.7038581856,0,0,0,0,0,0,0,0,5241443.16996872,0,0,0,0,464359.105839416,0,0,0,0,0,0,0,0,0,0,0,0,0,39478816.1232404,0,0,0,457261.318213417,0,0,0,0,0,0,0
