NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalochordate,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Coelenterate,Copepod,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Hemichordata,Isopod,Mollusc,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
NIN20120509,Ningaloo,-21.99,113.779,2012-05-09T10:50:00Z,2012,5,9,10:50:00,0,568.64,0,0,0,0,0,33.9486,0,0,0,0,0,1329.656,0,0,14.1453,0,0,0,2.8291,0,0,0,16.9744,0,0,0,0,2.8291,0,0,8.4872,0,0,0,0,0
ROT20120504,Rottnest Island,-32,115.41667,2012-05-04T13:00:00Z,2012,5,4,13:00:00,0,78.5848,0,0,0,0,0,55.0094,0,0,15.717,23.5755,0,2491.14,0,0,7.8585,0,0,0,23.5755,15.717,0,7.8585,78.5849,0,0,0,0,31.4339,0,0,15.717,0,0,0,0,0
YON20120424,Yongala,-19.30847,147.61842,2012-04-24T10:50:00Z,2012,4,24,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,9031.2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20120417,Darwin,-12.4,130.76805,2012-04-17T09:42:00Z,2012,4,17,09:42:00,0,1193.5073,0,0,0,0,0,221.0199,0,0,0,132.6119,0,10520.5462,0,0,132.612,22.102,88.4079,0,0,0,0,44.204,1989.1789,0,0,0,685.1616,751.4676,0,0,442.0397,0,0,0,0,0
KAI20120415,Kangaroo Island,-35.83217,136.44733,2012-04-15T10:42:00Z,2012,4,15,10:42:00,0,19.4497,0,0,0,0,0,22.9861,1.7682,0,7.0726,5.3045,0,641.8425,0,0,8.8408,1.7682,5.3045,0,0,0,0,0,12.3771,0,0,0,0,5.3045,0,0,0,0,0,70.7264,0,0
MAI20120412,Maria Island,-42.59667,148.23333,2012-04-12T10:45:00Z,2012,4,12,10:45:00,1.7681,0.442,0,0,0,0,0,1.3261,0,0,0,0,0,80.009,0,0.442,0,0.8841,0,69.8422,0,5.7465,0,0,1.7682,0,0,0,0,2.2102,0,0,0.442,0,0,0,0,0
YON20120402,Yongala,-19.30847,147.61842,2012-04-02T10:44:00Z,2012,4,2,10:44:00,0,1074.4966,0,0,0,0,0,149.6135,13.6012,13.6012,0,81.6073,0,3522.7162,0,0,13.6012,54.4049,40.8037,0,0,0,0,13.6012,734.466,0,0,0,0,40.8037,0,0,163.2147,0,0,27.2024,0,0
ROT20120329,Rottnest Island,-32,115.41667,2012-03-29T10:03:00Z,2012,3,29,10:03:00,0,306.4809,7.8585,0,86.4433,0,0,62.8679,0,7.8585,15.717,39.2925,0,3913.5257,0,0,23.5755,47.1509,0,0,0,0,0,7.8585,400.7828,0,0,0,0,31.4339,0,0,47.151,0,0,0,0,0
MAI20120326,Maria Island,-42.59667,148.23333,2012-03-27T10:40:00Z,2012,3,27,10:40:00,0,72.4946,0,0,0,0,0,4.4204,0.8841,0,1.7682,1.7682,0,246.6586,0,0,0,0,0,11.493,0.8841,0,0,0,5.3045,0,0,0,0,0.8841,0,0,0,0,0,10.609,0,0
PHB20120311,Port Hacking,-34.11923,151.22667,2012-03-12T09:00:00Z,2012,3,12,09:00:00,0,351.8636,0,0,0,0,0,17.6816,0,0,77.7991,8.8409,0,1121.0137,0,0,8.8408,0,0,0,0,12.3771,0,1.7682,28.2905,0,0,0,0,1.7682,0,0,5.3046,0,0,12.3771,0,0
ESP20120309,Esperance,-33.93333,121.85,2012-03-09T09:34:00Z,2012,3,9,09:34:00,0,39.2924,0,0,212.1791,0,0,23.5755,0,15.717,3394.8653,15.717,0,8385.0034,0,0,15.717,31.4339,1123.7632,0,0,15.717,0,7.8585,526.5184,7.8585,0,0,0,7.8585,0,0,78.5848,0,0,23.5755,0,0
NSI20120229,North Stradbroke,-27.345,153.562,2012-03-01T09:45:00Z,2012,3,1,09:45:00,0,276.4758,0,0,0,0,0,38.578,0,0,22.5038,12.8593,0,1121.9766,0,0,0,6.4297,3.2148,0,0,0,0,3.2148,90.0154,0,0,0,0,0,0,0,6.4296,0,0,67.5115,0,0
NIN20120226,Ningaloo,-21.99,113.779,2012-02-26T09:54:00Z,2012,2,26,09:54:00,28.2906,198.0338,0,0,14.1453,0,0,183.8885,183.8885,42.4358,0,42.4359,0,6153.1937,0,0,70.7264,28.2905,664.8278,113.1622,0,28.2905,0,14.1453,2758.328,0,0,0,0,113.1622,0,0,268.7602,0,0,0,0,0
MAI20120222,Maria Island,-42.59667,148.23333,2012-02-22T11:00:00Z,2012,2,22,11:00:00,0,1.263,0,0,8.8408,0,0,1.263,0,0,0,3.7889,0,415.5174,0,0,6.3149,7.5778,3.7889,18.9445,0,0,0,1.263,2.5259,0,0,0,0,0,0,0,0,0,0,5.0519,0,0
ROT20120221,Rottnest Island,-32,115.41667,2012-02-21T09:40:00Z,2012,2,21,09:40:00,0,220.0376,0,0,15.717,0,0,15.717,0,0,408.6412,39.2925,0,2333.9699,0,0,31.434,0,0,0,7.8585,0,0,0,196.4622,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20120215,Kangaroo Island,-35.83217,136.44733,2012-02-15T11:50:00Z,2012,2,15,11:50:00,0,3.0312,0,0,2.0208,0,0,1.0104,2.0208,0,141.4528,2.0208,0,382.9334,0,0,5.052,0,52.5396,0,0,0,0,0,6.0623,0,0,0,1.0104,1.0104,0,0,5.0519,0,0,1.0104,0,0
NSI20120213,North Stradbroke,-27.345,153.562,2012-02-14T08:00:00Z,2012,2,14,08:00:00,0,604.3888,0,0,0,0,0,61.0819,0,0,3.2148,12.8594,0,1510.9716,0,0,12.8593,9.6445,35.3632,0,0,0,0,0,112.5192,0,0,0,0,0,0,0,25.7187,0,0,48.2225,0,0
PHB20120212,Port Hacking,-34.11923,151.22667,2012-02-13T10:00:00Z,2012,2,13,10:00:00,0,5.0519,0,0,0,0,0,15.1556,0,0,120.2348,12.1245,0,286.1601,0,0,1.0104,0,3.0311,0,2.0208,0,0,0,13.1349,0,0,0,339.4865,1.0104,0,0,4.0415,0,0,24.2491,0,1.0104
YON20120208,Yongala,-19.30847,147.61842,2012-02-08T10:49:00Z,2012,2,8,10:49:00,0,19.0417,0,0,0,0,0,76.1668,0,0,13.6012,10.881,0,1022.8116,0,0,130.5717,8.1607,0,0,13.6012,0,0,0,19.0417,0,0,0,0,0,0,0,13.6012,0,0,106.0895,0,0
ROT20120130,Rottnest Island,-32,115.41667,2012-01-30T11:09:00Z,2012,1,30,11:09:00,0,267.1885,0,0,0,0,0,15.717,0,0,141.4527,7.8585,0,2970.5075,0,0,31.434,7.8585,0,0,7.8585,0,0,7.8585,31.434,0,0,0,0,0,0,0,39.2924,0,0,7.8585,0,0
MAI20120119,Maria Island,-42.59667,148.23333,2012-01-19T12:00:00Z,2012,1,19,12:00:00,0,77.357,0,0,15.4714,0,0,4.4204,0,0,26.5224,6.6306,0,669.6903,0,0,2.2102,8.8408,0,258.5932,2.2102,17.6816,0,2.2102,159.1343,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20120116,Kangaroo Island,-35.83217,136.44733,2012-01-17T07:00:00Z,2012,1,17,07:00:00,0,2.8291,0,0,0,0,0,10.609,0,1.4145,486.5974,0.7073,0,375.5573,0,0,1.4146,0,22.6324,0,0,0,0,0,8.4871,0,0,0,3.5363,0,0,0,0,0,0,49.5085,0,0
DAR20120114_21:30,Darwin,-12.4,130.76805,2012-01-15T07:00:00Z,2012,1,15,07:00:00,20.56,164.4799,0,0,0,0,0,226.1599,0,0,0,0,0,7237.1163,0,0,267.2799,61.68,0,0,0,164.4799,0,20.56,760.7195,0,0,0,0,82.24,0,0,102.7999,0,0,0,0,0
YON20120112,Yongala,-19.30847,147.61842,2012-01-12T11:30:00Z,2012,1,12,11:30:00,0,1006.4905,0,0,0,0,0,149.6135,0,0,0,0,0,4249.411,0,0,13.6012,13.6012,0,0,0,0,0,0,95.2085,0,0,0,0,0,0,0,27.2024,0,0,0,0,0
ROT20111221,Rottnest Island,-32,115.41667,2011-12-21T15:45:00Z,2011,12,21,15:45:00,0,416.4997,0,0,0,0,0,31.4339,0,0,1233.782,7.8585,0,4290.7328,0,0,7.8585,7.8585,7.8585,0,0,0,0,7.8585,353.6318,0,0,0,0,15.717,0,0,23.5755,0,0,133.5942,0,0
NSI20111220,North Stradbroke,-27.345,153.562,2011-12-21T09:15:00Z,2011,12,21,09:15:00,6.4297,250.7571,0,0,0,0,0,12.8593,0,0,186.4605,0,0,1941.7604,0,0,6.4297,45.0077,6.4297,0,0,0,0,0,135.023,0,0,0,0,0,0,0,25.7187,0,0,12.8593,0,0
KAI20111219,Kangaroo Island,-35.83217,136.44733,2011-12-20T09:30:00Z,2011,12,20,09:30:00,0,13.135,0,0,0,0,0,5.0519,0,0,38.3944,3.0311,0,438.5039,0,0,3.0312,1.0104,0,0,1.0104,0,0,0,31.3217,0,0,0,43.4462,2.0208,0,0,2.0208,0,1.0104,4.0415,0,0
MAI20111214,Maria Island,-42.59667,148.23333,2011-12-15T10:35:00Z,2011,12,15,10:35:00,0.442,0,0,0,6.6306,0,0,3.9784,0,0,0,3.9783,0,245.3312,0,0,3.9784,0.442,0,6.1885,0,0,0,0,0.442,0,0,0,0,0,0,0,0.442,0,0,0,0,0
YON20111213,Yongala,-19.30847,147.61842,2011-12-13T12:55:00Z,2011,12,13,12:55:00,0,81.6074,0,0,0,0,0,33.2474,0,3.0225,0,3.0225,0,1215.0428,0,0,0,21.1575,6.045,0,0,0,0,0,281.092,0,0,0,0,3.0225,0,0,39.2924,0,0,3.0225,0,0
PHB20111206,Port Hacking,-34.11923,151.22667,2011-12-07T09:30:00Z,2011,12,7,09:30:00,0,398.8967,0,0,0,0,0,0,0,0,0,8.4872,0,405.4974,0,0,4.2436,4.2436,0,0,1.4145,0,0,0,8.4872,0,0,0,8.4872,0,0,0,16.9743,0,0,4.2436,0,0
ESP20111130,Esperance,-33.93333,121.85,2011-11-30T14:38:00Z,2011,11,30,14:38:00,0,290.7639,0,0,125.7358,0,0,0,7.8585,31.4339,550.094,15.717,0,6978.3347,0,0,15.717,157.1697,314.3394,7.8585,0,7.8585,0,0,825.141,0,0,0,0,0,0,0,62.8679,0,0,86.4433,0,0
ROT20111122,Rottnest Island,-32,115.41667,2011-11-22T15:08:00Z,2011,11,22,15:08:00,0,416.4997,0,0,0,0,0,7.8585,0,0,1304.5084,0,0,1901.7539,0,0,7.8585,0,7.8585,0,0,0,0,0,94.3018,0,0,0,0,7.8585,0,0,15.717,0,0,7.8585,0,0
PHB20111117,Port Hacking,-34.11923,151.22667,2011-11-18T09:36:00Z,2011,11,18,09:36:00,0,108.1103,0,0,0,0,0,2.0208,0,1.0104,249.5631,9.0934,0,233.3373,0,0,0,0,1.0104,1.0104,1.0104,0,0,0,2.0208,0,0,0,613.2986,0,0,0,1.0104,0,0,1.0104,0,0
NSI20111116,North Stradbroke,-27.345,153.562,2011-11-16T10:00:00Z,2011,11,16,10:00:00,0,546.5218,0,0,0,0,0,12.8593,0,0,45.0077,35.3631,0,2198.9461,0,0,6.4296,16.0742,19.289,0,6.4296,0,0,0,138.2379,0,0,0,115.734,6.4297,0,0,16.0741,0,0,77.156,0,0
KAI20111115,Kangaroo Island,-35.83217,136.44733,2011-11-15T11:30:00Z,2011,11,15,11:30:00,0,15.9134,0,0,0,0,0,0.7073,0,1.0609,8.1335,0.3536,0,189.5469,0,0,0,0,5.6581,0,0,0,0,0,4.5972,0,0,0,71.4336,0.3536,0,0,0,0,0,0.7073,0,0
NIN20111107,Ningaloo,-21.99,113.779,2011-11-07T10:00:00Z,2011,11,7,10:00:00,0,3.5363,0,0,10.609,0,0,10.609,0,0,0,3.5363,0,1188.2027,0,0,10.609,0,0,0,0,0,0,0,60.1174,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20111027,Yongala,-19.30847,147.61842,2011-10-27T13:44:00Z,2011,10,27,13:44:00,0,369.9533,0,0,0,0,0,119.6908,0,0,0,21.762,0,2176.1962,0,0,27.2024,32.6429,10.881,0,5.4405,0,0,0,272.0245,0,0,0,0,5.4405,0,0,87.0478,0,0,0,0,0
KAI20111026,Kangaroo Island,-35.83217,136.44733,2011-10-26T14:40:00Z,2011,10,26,14:40:00,0,70.7264,0,0,0,0,0,1.4145,0,0,7.0726,1.4145,0,323.9265,0,0,0,1.4145,45.2649,2.829,0,0,0,0,0,0,0,0,9.9017,0,0,0,0,0,0,0,0,0
MAI20111026,Maria Island,-42.59667,148.23333,2011-10-26T11:00:00Z,2011,10,26,11:00:00,0,479.6131,0,0,2.2102,0,0,0,0,0,22.102,68.5162,0,659.3762,4.4204,0,4.4204,2.2102,2.2102,194.4975,0,0,0,0,8.8408,0,0,0,17.6816,0,0,0,13.2612,0,0,4.4204,0,0
ROT20111020,Rottnest Island,-32,115.41667,2011-10-20T12:00:00Z,2011,10,20,12:00:00,0,172.8867,0,0,102.1603,0,0,31.4339,0,0,220.0376,39.2924,0,2923.3566,0,0,7.8585,0,463.6506,0,15.717,0,0,15.717,94.3019,0,0,0,0,0,0,0,15.717,0,0,15.717,0,0
PHB20111018,Port Hacking,-34.11923,151.22667,2011-10-19T09:31:00Z,2011,10,19,09:31:00,0,268.7602,0,0,0,0,0,14.1453,0,0,14.1452,0,0,1209.4207,0,0,10.609,0,0,0,0,0,0,3.5363,14.1452,0,0,0,2425.9141,3.5363,0,0,14.1453,0,0,10.6089,0,0
NSI20111013,North Stradbroke,-27.345,153.562,2011-10-13T10:30:00Z,2011,10,13,10:30:00,0,73.9412,0,0,0,0,0,9.6445,0,6.4297,28.9335,19.289,0,1613.8461,3.2148,0,9.6445,9.6445,19.289,0,0,0,0,0,173.601,0,0,0,212.1791,12.8593,0,0,25.7187,0,0,41.7928,0,0
MAI20111005,Maria Island,-42.59667,148.23333,2011-10-05T12:24:00Z,2011,10,5,12:24:00,0,199.5493,0,0,0,0,0,7.5779,0,0,0,10.1038,0,373.8393,0,0,3.7889,3.7889,0,17.6816,0,0,0,0,1.263,0,0,0,0,0,0,0,6.3148,0,0,6.3148,0,0
DAR20111005,Darwin,-12.4,130.76805,2011-10-05T09:31:00Z,2011,10,5,09:31:00,0,10.8054,0,0,1.9646,0,0,8.8408,0,0,0,1.9646,0,356.5787,0,0,8.8408,2.9469,0.9823,0,0,0,0,0.9823,5.8939,0,0,0,0,23.5755,0,0,7.8585,0,0,0,0,0
ROT20110923,Rottnest Island,-32,115.41667,2011-09-23T09:40:00Z,2011,9,23,09:40:00,0,149.3112,0,0,15.717,0,0,47.1509,0,7.8585,0,7.8585,0,3752.4257,0,0,0,0,275.0469,0,7.8585,0,0,0,110.0188,0,0,0,0,0,0,0,23.5755,0,0,15.717,0,0
NSI20110915,North Stradbroke,-27.345,153.562,2011-09-15T11:10:00Z,2011,9,15,11:10:00,3.2148,263.6165,0,0,0,0,0,12.8593,0,3.2148,12.8594,9.6445,0,1456.3194,0,0,3.2148,28.9335,0,0,0,0,0,0,45.0077,0,0,0,6.4297,0,0,0,3.2148,0,0,38.578,0,0
PHB20110914,Port Hacking,-34.11923,151.22667,2011-09-15T09:43:00Z,2011,9,15,09:43:00,2.6522,4.4204,0,0,0,0,0,12.3771,0,0,0.8841,4.4204,0,388.1115,0,0,7.9567,0,1.7682,0,0,0,0,0,22.9861,0,0,0,41.5517,0.8841,0,0,0.8841,0,0,10.609,0,0
YON20110908,Yongala,-19.30847,147.61842,2011-09-08T11:00:00Z,2011,9,8,11:00:00,0,448.8403,0,0,0,0,0,95.2086,0,13.6012,54.4049,0,0,3413.9067,0,0,13.6012,0,0,0,0,0,0,0,163.2146,13.6012,0,0,0,27.2024,0,0,27.2024,0,0,0,0,0
PHB20110829,Port Hacking,-34.11923,151.22667,2011-08-29T10:03:00Z,2011,8,29,10:03:00,0,56.5811,0,0,0,0,0,1.1788,0,0,0,4.7151,0,322.9836,0,0,1.1788,0,1.1788,0,1.1788,0,0,0,5.8938,0,0,0,8.2514,1.1788,0,0,1.1788,0,0,5.8939,0,0
ROT20110826,Rottnest Island,-32,115.41667,2011-08-26T09:43:00Z,2011,8,26,09:43:00,0,172.8867,0,0,31.4339,0,0,23.5755,0,0,0,15.717,0,3135.5357,0,0,15.717,0,0,0,0,0,0,0,55.0094,0,0,0,0,39.2924,0,0,15.717,0,0,0,0,0
ESP20110818,Esperance,-33.93333,121.85,2011-08-18T10:20:00Z,2011,8,18,10:20:00,2.6195,18.3365,0,0,7.8585,0,0,0,2.6195,5.239,75.9654,5.239,0,1191.8704,0,0,2.6195,26.1949,123.1163,0,0,10.478,0,0,277.6664,0,0,0,0,0,0,0,7.8585,0,0,36.6729,0,0
NSI20110816,North Stradbroke,-27.345,153.562,2011-08-16T10:00:00Z,2011,8,16,10:00:00,0,292.5499,0,0,0,0,0,16.0741,0,0,9.6445,3.2148,0,1176.6284,0,0,3.2148,12.8593,6.4297,0,0,0,0,0,28.9334,0,0,0,192.8901,0,0,0,9.6445,0,0,73.9411,0,0
MAI20110812,Maria Island,-42.59667,148.23333,2011-08-12T10:55:00Z,2011,8,12,10:55:00,0,1.4735,0,0,0,0,0,2.3575,0,0,0,0,0,116.9938,0,0,12.6718,0,1.1788,0,0,0,0,0,0.2947,0,0,0,0,2.0629,0,0,1.4735,0,0,0,0,0
YON20110811,Yongala,-19.30847,147.61842,2011-08-11T11:00:00Z,2011,8,11,11:00:00,0,33.8519,0,0,0,0,0,1.209,0,1.209,0,0,0,220.6422,0,0,0.6045,0,0,0,0,0,0,0,6.6495,0,0,0,0,0,0,0,0.6045,0,0,0,0,0
NSI20110727,North Stradbroke,-27.345,153.562,2011-07-28T09:30:00Z,2011,7,28,09:30:00,0,262.6979,0,0,0,0,0,7.3482,0,0,0,0,0,1181.2211,0,0,5.5111,0,5.5111,0,1.837,0,0,0,14.6964,0,0,0,0,7.3482,0,0,7.3482,0,0,7.3482,0,0
MAI20110725,Maria Island,-42.59667,148.23333,2011-07-25T12:15:00Z,2011,7,25,12:15:00,0,4.4204,0,0,1.1051,0,0,3.3153,0,0,0,0,0,161.3448,0,0,0.3684,1.1051,1.1051,0,0,0,0,0,0.7368,0,0,0,0,0.3684,0,0,0,0,0,0,0,0
ROT20110725,Rottnest Island,-32,115.41667,2011-07-25T10:20:00Z,2011,7,25,10:20:00,0,196.4621,0,0,196.4621,0,0,7.8585,0,7.8585,23.5755,7.8585,0,2554.0076,0,0,47.1509,0,47.1509,0,0,0,0,0,636.5373,0,0,0,0,117.8773,0,0,31.4339,7.8585,0,0,0,0
YON20110720,Yongala,-19.30847,147.61842,2011-07-20T11:37:00Z,2011,7,20,11:37:00,3.8861,120.468,0,0,0,0,0,62.177,0,15.5443,0,7.7721,0,2459.8784,0,0,7.7721,0,0,0,3.8861,0,0,3.8861,93.2656,0,0,0,0,7.7721,0,0,46.6328,0,0,3.8861,0,0
KAI20110718,Kangaroo Island,-35.83217,136.44733,2011-07-19T09:00:00Z,2011,7,19,09:00:00,0,183.8885,0,0,0,0,0,21.2179,0,0,3.5363,0,0,2432.9866,0,0,0,0,38.8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18T09:38:00Z,2011,7,18,09:38:00,0,5.5295,0,0,0,0,0,0.7716,0,2.1861,0,0.643,0,46.8176,0,0,1.1574,0.1286,0,0.2572,0.2572,0,0,0.1286,0.5144,0,0,0,0,0.5144,0,0,0.643,0,0,0.2572,0,0
NIN20110706,Ningaloo,-21.99,113.779,2011-07-06T11:04:00Z,2011,7,6,11:04:00,0,144.989,0,0,24.7542,0,0,56.5811,0,3.5363,0,24.7541,0,1633.7783,3.5363,0,14.1453,10.609,0,3.5363,3.5363,7.0726,0,3.5363,77.799,0,0,0,0,0,0,0,10.609,0,0,10.6089,0,0
DAR20110627,Darwin,-12.4,130.76805,2011-06-27T13:48:00Z,2011,6,27,13:48:00,4.3929,535.9388,0,0,17.5718,0,0,26.3576,0,4.3929,0,8.7858,0,2156.9337,0,0,8.7859,0,13.1788,0,0,0,0,0,43.9293,0,0,0,0,180.1106,0,0,30.7506,0,0,0,0,0
NSI20110623,North Stradbroke,-27.345,153.562,2011-06-23T10:25:00Z,2011,6,23,10:25:00,0,117.8773,0,0,0,0,0,21.4322,0,0,2.1432,4.2864,0,1440.2453,0,0,2.1432,2.1432,0,0,2.1432,0,0,0,2.1432,0,0,0,0,0,0,0,15.0026,0,0,4.2864,0,0
ROT20110622,Rottnest Island,-32,115.41667,2011-06-22T10:00:00Z,2011,6,22,10:00:00,7.8585,165.0282,0,0,117.8773,0,0,31.4339,0,3.9292,0,0,0,1744.5829,0,0,15.7169,0,0,0,0,7.8585,0,7.8585,377.2072,0,0,0,0,66.7971,0,0,3.9292,0,0,3.9292,0,0
PHB20110619,Port Hacking,-34.11923,151.22667,2011-06-20T09:34:00Z,2011,6,20,09:34:00,0.7073,11.3162,0,0,0.7073,0,0,4.2436,0,2.1218,0,1.4146,0,316.8548,0,0,1.4146,2.1218,0.7073,0,0,0,0,0.7073,4.9509,0,0,0,0,4.2436,0,0,5.6581,0,0,0.7073,0,0
YON20110616,Yongala,-19.30847,147.61842,2011-06-16T11:25:00Z,2011,6,16,11:25:00,6.8006,605.2544,0,0,0,0,0,34.0031,0,0,0,0,0,2502.6247,0,0,0,0,0,0,6.8006,0,0,0,47.6042,0,0,0,0,6.8006,0,0,13.6012,0,0,0,0,0
NSI20110606,North Stradbroke,-27.345,153.562,2011-06-06T10:00:00Z,2011,6,6,10:00:00,0,138.2379,0,0,0,0,0,12.8593,0,0,0,19.2889,0,1498.112,0,0,3.2148,9.6445,61.0819,0,0,0,0,0,54.6521,0,0,0,3.2148,12.8593,0,0,12.8593,0,0,6.4297,0,0
MAI20110531,Maria Island,-42.59667,148.23333,2011-05-31T11:38:00Z,2011,5,31,11:38:00,0,3.1574,0,0,0.842,0,0,1.684,0,0,0,0,0,100.4066,0,0,0.842,0,0.2105,0.6315,0,0,0,0,1.263,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110527,Yongala,-19.30847,147.61842,2011-05-27T10:50:00Z,2011,5,27,10:50:00,6.8006,476.0428,0,0,0,0,0,47.6043,0,20.4018,0,0,0,4127.9709,0,0,27.2024,0,0,0,0,0,0,13.6012,163.2146,0,0,0,0,47.6043,0,0,74.8067,0,0,0,0,0
ROT20110527,Rottnest Island,-32,115.41667,2011-05-27T09:35:00Z,2011,5,27,09:35:00,0,251.4715,0,0,39.2924,0,0,196.4621,7.8585,0,7.8585,7.8585,0,2113.9327,0,0,7.8585,0,0,0,0,0,0,0,298.6224,0,0,0,0,39.2924,0,0,70.7264,0,0,0,0,0
PHB20110517,Port Hacking,-34.11923,151.22667,2011-05-18T09:25:00Z,2011,5,18,09:25:00,0,3.5363,0,0,0.1768,0,0,1.0609,0,0,0,0.3536,0,79.7432,0,0,0.1768,0,1.4145,0.3536,0,0,0,0,1.945,0,0,0,0,1.0609,0,0,0,0,0,0.3536,0,0
ESP20110512,Esperance,-33.93333,121.85,2011-05-12T10:10:00Z,2011,5,12,10:10:00,0,141.4527,0,0,180.7451,0,0,55.0094,0,39.2924,196.462,62.8679,0,7017.6275,0,0,0,15.717,172.8867,0,0,0,0,0,3685.6292,0,0,0,0,0,0,0,39.2925,0,0,31.4339,0,0
NIN20110501,Ningaloo,-21.99,113.779,2011-05-01T08:24:00Z,2011,5,1,08:24:00,2.0208,125.2867,0,0,0,0,0,12.1245,0,0,2.0208,4.0415,0,1073.0214,0,0,16.1661,0,0,6.0623,2.0208,0,0,2.0208,34.3529,0,0,0,0,0,0,0,4.0415,0,0,6.0623,0,0
KAI20110427,Kangaroo Island,-35.83217,136.44733,2011-04-28T07:35:00Z,2011,4,28,07:35:00,0,0,0,0,0.0354,0,0,0.1061,0,0,0,0,0,7.851,0,0,0,0,0.0707,0,0,0,0,0,0.6012,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110420,Port Hacking,-34.11923,151.22667,2011-04-21T09:36:00Z,2011,4,21,09:36:00,1.1788,69.5476,0,0,0,0,0,23.5755,0,0,0,1.1788,0,488.0123,0,0,3.5363,1.1788,0,0,0,0,0,0,25.933,0,0,0,0,5.8939,0,0,7.0727,0,0,2.3576,0,0
YON20110414,Yongala,-19.30847,147.61842,2011-04-14T11:27:00Z,2011,4,14,11:27:00,0,278.8251,0,0,0,0,0,115.6104,0,6.8006,0,13.6012,0,4767.2283,0,0,6.8006,6.8006,0,0,0,0,0,0,54.4049,0,0,0,0,20.4018,0,0,34.0031,0,0,0,0,0
NSI20110412,North Stradbroke,-27.345,153.562,2011-04-13T09:25:00Z,2011,4,13,09:25:00,6.4297,1093.0438,0,0,0,0,0,45.0077,0,0,0,19.289,0,4275.7302,0,0,19.289,25.7187,0,0,32.1483,0,0,0,77.156,0,0,0,0,12.8593,0,0,51.4374,0,0,109.3044,0,0
MAI20110407,Maria Island,-42.59667,148.23333,2011-04-07T10:30:00Z,2011,4,7,10:30:00,0,123.7711,0,0,0,0,0,15.9135,0,0.8841,14.1453,5.3044,0,362.4731,0,0,11.4931,4.4204,0,2.6523,0.8841,0,0,0,4.4204,0,0,0,17.6816,0.8841,0,0,1.7682,0,0,22.9861,0,0
PHB20110329,Port Hacking,-34.11923,151.22667,2011-03-30T09:33:00Z,2011,3,30,09:33:00,0,63.6537,0,0,0,0,0,17.6816,0,0,10.6089,0,0,960.1113,0,0,1.7682,1.7682,0,0,12.3771,0,0,0,67.1901,0,0,0,3.5363,3.5363,0,0,19.4497,0,0,3.5363,0,0
MAI20110328,Maria Island,-42.59667,148.23333,2011-03-29T10:30:00Z,2011,3,29,10:30:00,0,61.8856,0,0,0,0,0,17.6816,0,0,47.1509,11.7877,0,360.9993,0,0,14.7347,11.7877,0,8.8408,0,0,0,0,0,0,0,0,75.1468,2.9469,0,0,0,0,0,69.253,0,0
ROT20110324,Rottnest Island,-32,115.41667,2011-03-24T09:35:00Z,2011,3,24,09:35:00,3.1434,84.8716,9.4302,0,31.4339,0,0,12.5736,3.1434,0,182.3169,34.5774,0,1037.7695,0,0,9.4302,15.717,0,0,0,6.2868,0,0,44.0076,0,0,0,0,3.1434,0,3.1434,12.5736,3.1434,0,12.5736,0,0
YON20110323,Yongala,-19.30847,147.61842,2011-03-23T10:49:00Z,2011,3,23,10:49:00,13.6012,367.233,0,0,0,0,0,244.822,0,0,13.6012,13.6012,0,8772.7882,0,0,54.4049,149.6135,0,0,13.6012,0,0,0,244.822,0,0,0,13.6012,0,0,0,136.0122,0,0,68.0061,0,0
NSI20110323,North Stradbroke,-27.345,153.562,2011-03-23T10:20:00Z,2011,3,23,10:20:00,0,203.6062,0,0,0,0,0,23.5754,0,0,0,0,0,1125.1917,0,0,4.2864,0,0,0,2.1432,0,0,0,42.8644,0,0,0,0,8.5729,0,0,12.8593,0,0,15.0024,0,0
KAI20110319,Kangaroo Island,-35.83217,136.44733,2011-03-20T09:40:00Z,2011,3,20,09:40:00,0,16.3957,0,0,0,0,0,0.3215,0,0,33.4342,0,0,191.9261,0,0,0.3215,0.3215,0,0,0,0,0,0,15.1098,0,0,0,17.3601,0,0,0,0.9645,0,0,0.643,0,0
