NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratium,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
MAI20130807,Maria Island,-42.59667,148.23333,2013-08-07 11:30:00,2013,8,7,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.28,93.46,70.09,0,0,0,0,0,0,23.36,0,0,23.36,0,70.09,0,0,0,0,23.36,0,0,0,163.55,23.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.48,0,0,0,0,0,46.73,0,0,0,0,0,0,0,0,280.37,350.47,0,0,0,0,0,0,0,0,0,257.01,0,210.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.36,0,0,0,46.73,23.36,0,46.73,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,46.73,116.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.36,0,0,0
NIN20130806,Ningaloo,-21.99,113.779,2013-08-06 14:03:00,2013,8,6,14:03:00,24.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.91,0,74.18,0,0,0,24.73,0,0,0,618.2,0,0,0,0,0,0,98.91,0,0,0,0,0,0,1335.31,0,0,24.73,0,24.73,0,24.73,0,123.64,0,0,74.18,0,0,0,0,0,0,0,0,0,0,0,296.74,0,0,0,49.46,173.1,0,346.19,0,0,0,0,0,0,0,0,0,74.18,0,0,0,98.91,272.01,0,0,0,0,0,0,0,0,0,0,0,0,0,98.91,0,0,197.82,0,0,24.73,0,0,173.1,0,0,4203.76,0,0,49.46,0,0,74.18,0,74.19,0,0,1953.51,24.73,0,0,0,0,0,0,0,74.18,0,0,74.18,0,0,0,0,0,0,0,741.84,692.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.74,0,0,0
NSI20130806,North Stradbroke,-27.345,153.562,2013-08-06 10:15:00,2013,8,6,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568.63,0,0,0,0,0,0,0,0,0,25882.35,0,0,0,0,0,0,0,0,0,0,0,0,0,3235.29,0,0,0,0,1764.71,0,98.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6764.71,0,0,0,0,0,0,784.31,0,0,0,0,0,0,0,4509.8,588.24,0,0,0,0,0,0,0,0,0,0,0,0,0,98.04,196.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.43,196.08,294.12,294.12,0,8529.41,0,0,0,0,0,0,0,0,882.36,0,0,0,0,0,0,0,98.04,0,0,1960.78,1568.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,2013,7,26,09:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1,0,0,0,100.2,0,0,0,0,0,0,0,0,0,1077.15,0,175.35,0,0,0,0,0,0,0,0,0,0,0,275.55,0,0,0,0,225.45,0,0,0,75.15,0,25.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755.51,0,475.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1352.7,0,0,0,0,0,0,0,0,0,75.15,0,175.35,0,25.05,0,20.04,0,200.4,0,0,0,125.25,0,0,0,0,0,0,0,0,0,0,25.05,0,601.2,125.25,0,1152.3,0,0,0,0,0,0,0,0,25.05,0,0,0,0,0,0,0,0,0,0,25.05,5586.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP20130725,Esperance,-33.93333,121.85,2013-07-25 09:57:00,2013,7,25,09:57:00,26.34,0,0,0,0,0,0,0,0,26.34,0,0,52.69,0,0,0,0,26.34,0,0,0,0,0,0,0,0,0,263.43,0,79.03,0,0,0,0,26.34,0,0,0,0,237.1,0,816.65,0,0,0,0,26.34,0,0,0,105.37,0,0,79.03,0,0,0,0,0,52.69,0,0,105.37,0,0,0,0,0,0,0,263.44,0,131.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34,26.34,0,10.54,26.34,0,0,0,0,0,0,0,0,0,0,0,0,52.68,26.34,0,632.25,0,0,0,10.54,0,0,0,0,168.6,10.54,0,0,0,0,0,0,0,0,0,0,395.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20130719,Yongala,-19.30847,147.61842,2013-07-19 11:08:00,2013,7,19,11:08:00,0,0,0,0,0,0,0,0,10.53,52.63,0,0,0,0,0,0,0,868.42,0,0,0,0,0,0,0,0,0,394.74,0,0,157.89,0,0,868.42,0,0,0,78.95,0,78.95,0,526.32,0,0,0,0,0,0,0,0,26.32,0,0,0,0,0,0,0,0,131.58,0,0,0,0,0,78.95,0,0,0,0,131.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,0,0,0,0,0,0,0,52.63,0,0,0,10.53,26.32,0,26.32,0,0,0,0,0,0,0,52.63,0,0,0,105.26,78.95,0,0,342.11,26.32,0,0,0,0,26.32,0,0,184.21,0,26.32,0,0,0,0,0,0,0,0,947.37,105.26,0,0,0,0,0,0,0,0,0,0,26.32,0,26.32,0,0,0,0,0
ROT20130712,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,2013,7,12,12:35:00,0,0,0,0,0,0,0,0,0,0,0,0,48.31,0,0,0,0,48.31,0,0,0,0,0,0,0,0,0,386.48,24.15,0,0,0,0,0,0,0,24.15,24.15,0,0,0,942.03,0,0,0,0,748.79,0,0,0,144.93,48.31,24.15,265.7,0,0,0,0,0,0,0,24.15,48.31,0,0,48.31,0,0,0,0,676.32,0,458.94,0,0,0,0,0,0,0,0,0,24.15,0,0,0,338.17,0,0,0,0,0,0,24.15,0,0,0,0,0,0,0,48.31,0,0,265.7,72.46,0,0,72.46,0,0,0,0,2415.46,0,0,48.31,0,0,48.31,48.31,289.85,72.46,0,1473.43,0,0,0,24.15,0,0,0,0,72.46,24.15,24.15,48.31,0,0,0,0,0,0,0,434.79,483.1,0,0,48.31,0,0,0,0,24.15,0,0,24.15,0,24.15,0,0,0,0,0
NSI20130706,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,2013,7,7,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.17,0,0,0,0,0,0,0,0,0,3395.12,0,78.05,0,0,0,0,0,0,0,0,0,39.02,0,1756.1,0,0,0,156.1,1092.68,0,39.02,78.05,195.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.24,2770.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.02,0,0,0,0,0,0,39.02,0,0,0,0,0,0,0,0,0,0,39.02,195.12,117.07,78.05,0,9756.1,0,0,0,0,0,0,0,0,468.3,0,0,0,624.39,0,0,0,117.07,0,0,0,312.19,117.07,0,0,0,0,0,0,0,0,78.05,0,0,0,0,0,0,0,0
DAR20130617_15:00,Darwin,-12.4,130.76805,2013-06-18 00:30:00,2013,6,18,00:30:00,0,0,0,0,0,0,0,0,0,200.2,0,0,0,0,40.04,0,0,800.8,0,0,0,0,0,0,0,0,0,760.76,0,280.28,0,0,0,0,0,0,0,0,0,230.23,0,8008.01,0,0,0,80.08,40.04,0,0,0,80.08,0,80.08,40.04,360.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.04,0,400.4,0,0,0,0,0,0,0,0,0,0,0,0,0,320.32,0,0,0,0,0,0,80.08,0,0,0,0,40.04,40.04,0,0,0,0,0,120.12,0,0,0,0,280.28,0,0,0,0,80.08,600.6,0,0,0,0,80.08,40.04,0,3083.08,0,0,0,0,0,0,0,0,240.24,0,0,0,0,0,0,0,0,0,0,6006.01,1441.44,0,0,120.12,0,0,0,0,0,0,0,40.04,0,0,0,0,0,0,0
PHB20130611,Port Hacking,-34.11923,151.22667,2013-06-12 09:55:00,2013,6,12,09:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0,0,224.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.78,0,299.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.53,0,0,0,0,0,0,0,0,0,0,0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,49.85,0,274.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.48,0,0,0,5009.97,0,0,0,0,0,0,822.53,0,0,24.93,0,0,0,0,74.78,0,0,0
YON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,2013,6,11,13:34:00,0,0,0,0,0,0,0,0,0,25.05,0,0,0,0,0,0,0,175.35,0,0,0,0,0,75.15,0,0,0,450.9,0,100.2,0,0,0,0,0,0,0,0,0,50.1,0,526.05,0,0,0,0,275.55,0,0,0,0,0,0,300.6,125.25,0,0,100.2,0,50.1,325.65,0,0,0,0,0,0,0,0,0,100.2,0,701.4,0,0,0,0,25.05,0,0,0,0,0,0,0,125.25,150.3,0,0,0,0,0,0,0,0,0,125.25,0,0,175.35,0,0,0,0,0,125.25,0,0,0,0,0,0,0,0,0,0,250.5,0,0,50.1,25.05,100.2,0,25.05,1277.55,50.1,0,0,0,0,50.1,0,0,325.65,0,25.05,0,0,0,0,0,50.1,0,0,350.7,601.2,0,0,0,0,0,0,2179.36,0,0,25.05,0,0,0,0,0,0,0,0
MAI20130611,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,2013,6,11,11:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,0,0,0,88.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.18,0,0,0,0,0,0,0,0,0,0,44.09,0,0,0,0,0,0,0,0,0,0,0,44.09,0,0,22.05,0,0,0,0,0,0,0,0,22.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.28,0,0,0,0,0,0,0,0,0,0,22.05,0,17.64,0,0,0,0,0
MAI20130528,Maria Island,-42.59667,148.23333,2013-05-28 10:56:00,2013,5,28,10:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.02,0,0,0,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.68,0,48.78,0,0,0,0,0,0,0,0,0,0,0,0,536.59,609.76,0,0,0,0,0,0,0,0,0,487.8,0,0,0,0,48.78,0,0,0,0,0,0,0,0,0,0,0,1829.27,0,0,0,0,0,0,0,48.78,0,0,121.95,0,0,0,0,0,0,0,0,731.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.34,0,0,0,0,0,0,0
NSI20130520,North Stradbroke,-27.345,153.562,2013-05-20 10:05:00,2013,5,20,10:05:00,25.25,0,0,0,0,0,0,0,0,0,0,0,75.76,0,0,0,0,1237.37,0,0,0,0,0,176.77,0,0,0,1464.65,0,252.53,0,0,0,50.51,0,0,0,0,25.25,75.76,0,681.82,0,0,0,0,303.03,0,0,0,0,0,0,0,0,0,0,0,0,75.76,0,0,0,0,0,0,0,0,0,0,227.28,0,0,0,0,0,0,50.51,0,0,0,0,0,0,0,0,1742.43,0,0,0,0,0,0,0,0,0,0,0,50.51,0,0,101.01,0,0,0,0,0,0,50.51,0,0,0,0,0,0,0,25.25,0,0,808.08,151.52,75.76,25.25,0,4141.42,50.51,0,0,0,0,10.1,0,0,666.66,0,50.51,25.25,0,0,0,0,25.25,0,0,25.25,202.02,0,0,0,0,0,0,0,0,0,0,25.25,0,0,0,0,0,0,0
ROT20130517,Rottnest Island,-32,115.41667,2013-05-17 10:00:00,2013,5,17,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,50.3,0,0,0,0,25.15,0,0,0,0,0,0,0,0,0,452.71,0,0,25.15,0,0,0,75.45,0,0,0,0,0,0,754.53,0,0,0,0,276.66,0,0,0,125.75,25.15,0,75.45,0,0,0,0,0,100.6,0,0,176.06,0,0,0,0,0,0,0,100.6,201.21,477.87,0,0,0,0,0,0,0,0,0,0,0,0,0,779.68,0,0,0,0,0,0,0,0,0,150.91,0,0,0,25.15,0,0,0,125.75,10.06,0,0,50.3,0,0,0,0,0,0,0,0,0,0,176.06,150.91,25.15,50.3,0,930.58,0,0,0,0,0,0,25.15,0,75.45,0,477.87,75.45,0,0,0,25.15,0,0,0,2364.19,880.28,0,0,25.15,0,0,0,0,0,0,0,0,0,0,0,25.15,0,0,0
YON20130515,Yongala,-19.30847,147.61842,2013-05-15 10:30:00,2013,5,15,10:30:00,0,0,0,0,0,0,0,0,52.91,0,52.91,0,0,0,0,0,0,740.74,0,0,0,0,0,185.19,0,0,0,343.92,0,0,0,0,0,0,26.46,0,0,0,0,169.31,0,793.65,0,0,0,0,502.65,0,0,0,0,0,26.46,79.37,26.46,0,0,0,0,52.91,0,0,0,0,0,52.91,0,0,0,0,79.37,0,264.55,0,0,0,0,132.28,0,0,0,0,0,0,0,264.55,79.37,0,0,0,0,0,0,0,0,0,0,0,0,0,79.37,0,0,0,0,21.16,0,0,79.37,0,0,0,0,0,0,0,211.64,0,0,185.19,0,26.46,26.46,185.19,1005.3,0,0,0,0,0,26.46,0,0,687.83,0,0,0,0,0,0,0,26.46,0,0,0,211.65,0,0,0,0,0,0,19047.62,0,0,0,79.37,0,52.92,0,0,0,0,0
PHB20130514,Port Hacking,-34.11923,151.22667,2013-05-15 09:40:00,2013,5,15,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,606.06,0,0,0,0,0,0,0,0,0,0,0,0,0,606.06,0,25.25,0,0,0,202.02,0,0,0,101.01,0,0,0,2222.22,0,0,0,0,0,0,0,0,126.26,0,0,0,25.25,0,0,0,0,0,0,0,0,0,0,328.28,0,0,0,0,75.76,0,151.52,0,0,0,25.25,0,0,0,0,0,0,0,0,0,909.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.51,0,0,101.01,0,0,0,25.25,0,0,0,0,25.25,0,0,50.51,0,0,101.01,0,176.77,101.01,0,2020.21,0,0,0,0,0,0,0,0,176.77,0,0,252.53,0,0,0,0,25.25,0,0,126.26,50.51,0,0,479.8,0,0,0,0,0,0,25.25,0,0,0,0,0,0,0,0
NIN20130509,Ningaloo,-21.99,113.779,2013-05-09 10:20:00,2013,5,9,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.57,0,0,0,0,0,0,0,0,0,539.22,0,0,0,0,0,0,0,0,0,0,0,0,0,220.59,0,0,0,0,0,0,0,0,98.04,0,0,196.08,0,0,0,0,0,0,0,0,0,0,0,245.1,0,0,0,24.51,122.55,0,122.55,0,0,0,0,73.53,0,0,0,0,0,0,0,0,73.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51,0,0,24.51,0,0,0,24.51,343.14,0,0,0,0,0,24.51,0,24.51,44.12,0,0,49.02,0,0,0,0,24.51,0,0,24.51,147.06,0,0,0,0,0,0,980.39,0,0,24.51,0,0,0,0,0,0,0,0
KAI20130506,Kangaroo Island,-35.83217,136.44733,2013-05-07 07:55:00,2013,5,7,07:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.73,0,0,0,0,0,0,0,0,0,0,0,97.46,0,0,0,121.83,0,0,0,24.37,0,0,0,852.83,0,0,0,0,730.99,0,0,0,414.23,0,0,24.37,0,0,0,0,0,24.37,0,0,146.2,0,0,121.83,0,0,0,0,877.2,0,243.66,0,0,0,0,0,0,0,0,0,0,0,0,0,487.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.84,0,0,0,0,0,0,0,48.73,0,0,48.73,0,194.94,0,0,1267.06,0,0,0,0,0,0,0,0,0,0,0,24.37,0,0,0,0,97.47,0,0,219.3,73.1,0,0,0,0,0,0,0,0,0,24.37,97.46,0,24.37,0,0,0,0,0
MAI20130424,Maria Island,-42.59667,148.23333,2013-04-24 10:50:00,2013,4,24,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.28,0,0,0,0,0,0,0,0,0,247.52,0,69.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20130423,Rottnest Island,-32,115.41667,2013-04-23 10:38:00,2013,4,23,10:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.81,0,0,0,0,0,252.02,0,0,0,453.63,0,75.6,75.6,0,0,0,0,0,0,0,0,226.81,0,504.03,0,0,0,0,0,0,0,0,0,0,0,151.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,25.2,0,126.01,0,0,0,0,50.4,0,0,0,0,0,0,0,0,1386.1,0,0,0,0,0,0,0,0,0,50.4,0,50.4,0,0,25.2,0,0,226.81,0,0,0,0,0,176.41,0,0,0,0,0,100.81,0,0,0,0,0,25.2,0,277.22,126.01,0,0,0,0,0,0,0,0,0,50.4,75.6,0,0,0,0,0,0,0,0,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20130422,Port Hacking,-34.11923,151.22667,2013-04-23 09:32:00,2013,4,23,09:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.25,0,0,0,0,0,0,0,251.26,0,0,0,0,0,0,0,0,25.13,0,0,0,0,0,0,0,0,0,0,25.13,0,0,0,0,0,0,0,0,0,0,226.13,0,0,0,0,0,0,0,0,0,0,0,0,0,125.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.01,0,0,0,0,0,0,0,0,0,0,0,50.25,427.14,50.25,0,175.88,0,0,0,0,0,0,0,0,0,0,0,75.38,0,0,0,0,0,0,0,0,226.13,0,0,0,0,0,0,0,0,0,0,25.13,0,0,0,0,0,0,0
NSI20130418,North Stradbroke,-27.345,153.562,2013-04-18 10:05:00,2013,4,18,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.61,0,0,0,0,0,0,0,0,0,49.21,0,0,24.61,0,0,98.43,0,0,0,0,0,0,0,369.09,49.21,0,0,73.82,0,0,0,0,24.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.24,0,0,0,0,0,0,0,0,0,0,0,49.21,0,0,0,0,0,0,0,0,0,0,0,98.43,24.61,0,49.21,0,0,0,0,0,73.82,123.03,49.21,24.61,0,787.4,0,0,0,0,0,0,0,0,147.64,0,0,24.61,0,0,0,0,0,0,0,49.21,49.22,0,0,24.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20130416,Yongala,-19.30847,147.61842,2013-04-16 11:35:00,2013,4,16,11:35:00,0,0,0,0,0,0,0,0,10.31,0,0,0,0,0,0,0,0,927.84,0,0,0,0,0,206.19,0,0,0,2216.49,103.09,309.28,0,0,0,154.64,0,0,0,0,103.09,10.31,0,51.55,0,0,0,0,257.73,0,0,0,0,0,0,103.09,0,0,0,0,0,412.37,0,0,0,0,0,0,0,0,0,0,463.92,0,0,0,0,0,0,51.55,0,0,0,0,0,0,0,567.01,360.82,0,0,0,51.55,0,0,0,0,0,0,0,0,0,0,463.92,0,0,0,51.55,0,0,103.09,0,0,0,0,7938.14,0,0,103.09,0,0,51.55,0,0,51.55,0,412.37,0,0,0,0,0,0,0,0,154.64,0,103.09,0,0,0,0,0,567.01,0,0,515.47,670.11,0,0,0,0,0,0,36752.58,0,0,0,0,0,0,0,309.28,0,0,0
DAR20130405,Darwin,-12.4,130.76805,2013-04-05 09:40:00,2013,4,5,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251.36,0,0,0,0,0,217.63,0,0,0,3808.49,1088.13,544.07,0,0,0,0,0,0,0,0,0,108.81,0,1468.99,0,0,0,0,217.63,0,0,0,54.41,0,0,0,54.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.44,0,0,0,0,0,0,163.22,0,0,0,0,0,0,0,108.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.26,10.88,0,0,435.25,0,0,0,0,0,0,0,0,0,0,380.85,0,0,0,0,326.44,0,0,1795.43,0,0,0,54.41,0,0,0,0,272.03,0,0,0,0,0,0,0,0,0,0,6637.65,707.29,0,0,0,0,0,0,4515.78,0,0,0,0,0,0,0,0,0,0,0
NSI20130326,North Stradbroke,-27.345,153.562,2013-03-26 11:10:00,2013,3,26,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78,0,0,99.11,0,0,0,0,0,0,0,0,0,644.21,173.44,0,0,0,0,322.1,0,0,0,0,0,24.78,0,222.99,24.78,0,0,0,148.67,0,0,0,123.89,0,0,0,0,0,0,0,0,0,0,49.55,0,0,49.55,0,0,0,0,0,396.43,0,0,0,0,0,0,99.11,0,0,0,0,0,0,0,0,3592.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.08,0,0,24.78,24.78,0,0,24.78,0,0,0,0,0,0,0,0,0,0,148.66,0,0,0,0,693.76,24.78,0,0,0,0,0,0,0,421.21,0,0,0,0,0,0,0,49.55,0,0,49.55,49.55,0,0,0,0,0,0,867.2,0,0,9.91,9.91,0,0,0,0,0,0,0
PHB20130319,Port Hacking,-34.11923,151.22667,2013-03-20 09:27:00,2013,3,20,09:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.6,0,0,0,0,0,75.15,0,0,0,1628.25,0,25.05,0,0,0,0,0,0,0,0,0,0,0,576.15,0,0,0,0,1027.05,0,0,0,0,0,0,0,0,0,0,0,0,75.15,0,0,0,0,0,0,0,0,0,0,626.25,0,75.15,0,0,0,0,626.25,0,0,0,0,0,0,0,25.05,2229.46,0,0,0,0,0,0,0,0,0,0,0,175.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.35,0,0,0,0,3532.06,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,225.45,0,0,0,0,0,0,0,0,0,0,0,50.1,0,0,0,0,0,0,0
MAI20130313,Maria Island,-42.59667,148.23333,2013-03-14 10:00:00,2013,3,14,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10731.71,0,0,0,0,0,0,0,0,0,0,0,0,0,9756.1,0,0,0,0,130.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.12,0,0,0,0,0,0,0,7609.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691.05,0,0,0,0,0,0,0,0,0,325.2,0,0,0,0,0,0,0,0,0,0,0,65.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886.18,0,0,0,0,0,0,0,0,0,0,0,130.08,0,0,0,0,0,0,0,0,130.08,65.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP20130314,Esperance,-33.93333,121.85,2013-03-14 09:24:00,2013,3,14,09:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.88,0,0,0,0,0,0,0,0,0,0,0,637.45,0,0,0,79.68,0,0,0,0,0,0,0,219.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.88,0,19.92,0,0,0,0,109.56,0,0,0,0,0,0,0,0,1872.51,9.96,0,0,0,0,0,0,0,0,0,0,0,0,0,179.28,0,0,0,0,0,0,19.92,0,0,0,0,0,9.96,0,19.92,0,0,0,29.88,9.96,9.96,0,229.08,0,0,0,0,0,0,0,0,29.88,0,0,0,0,0,0,0,129.48,0,0,29.88,19.92,0,0,0,0,0,0,0,0,0,0,159.36,0,0,0,0,0,0,0
