NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Abylopsis tetragona,Bougainvillia vervoorti,Brooksia rostrata,Calanus Australis,Climacocylis scalaria,Codonella amphorella,Codonella galea,Codonellopsis morchella,Codonellopsis obesa,Codonellopsis orthoceras,Codonellopsis ostenfeldi,Cyttarocylis ampulla,Dadayiella ganymedes,Diacavolinia longirostris,Doliolum denticulatum,Evadne nordmanni,Evadne spinifera,Gazelletta hexanema,Hydromyles globulosus,Ihlea magalhanica,Leprotintinnus nordqvisti,Nanomia bijuga,Nyctiphanes australis,Oikopleura (Coecaria) longicauda,Pegea confoederata,Pelagobia longicirrata,Penilia avirostris,Pseudevadne tergestina,Rhabdonella amor,Rhabdonella apophysata,Rhabdonella spiralis,Rhabdosoma whitei,Salpingella acuminata,Serratosagitta pacifica,Serratosagitta serratodentata,Tectillaria fertilis,Thalia democratica,Thysanoessa gregaria,Tintinnopsis lobiancoi,Tintinnopsis mortensenii,Tintinnopsis radix,Xystonella treforti,Xystonellopsis heros,Xystonellopsis pulchra,Zoothamnium pelagicum
MAI20111005,Maria Island,-42.59667,148.23333,2011-10-05T12:24:00Z,2011,10,5,12:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5259,0,0,0,0,0,0,0,0
DAR20111005,Darwin,-12.4,130.76805,2011-10-05T09:31:00Z,2011,10,5,09:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20110923,Rottnest Island,-32,115.41667,2011-09-23T09:40:00Z,2011,9,23,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110915,North Stradbroke,-27.345,153.562,2011-09-15T11:10:00Z,2011,9,15,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,6.4297,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110914,Port Hacking,-34.11923,151.22667,2011-09-15T09:43:00Z,2011,9,15,09:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110908,Yongala,-19.30847,147.61842,2011-09-08T11:00:00Z,2011,9,8,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110829,Port Hacking,-34.11923,151.22667,2011-08-29T10:03:00Z,2011,8,29,10:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0
ROT20110826,Rottnest Island,-32,115.41667,2011-08-26T09:43:00Z,2011,8,26,09:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP20110818,Esperance,-33.93333,121.85,2011-08-18T10:20:00Z,2011,8,18,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110816,North Stradbroke,-27.345,153.562,2011-08-16T10:00:00Z,2011,8,16,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,9.6445,0,0,0,0,0,0,0,0,6.4296,0,0,0,0,0,0,0,0
MAI20110812,Maria Island,-42.59667,148.23333,2011-08-12T10:55:00Z,2011,8,12,10:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110811,Yongala,-19.30847,147.61842,2011-08-11T11:00:00Z,2011,8,11,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110727,North Stradbroke,-27.345,153.562,2011-07-28T09:30:00Z,2011,7,28,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20110725,Maria Island,-42.59667,148.23333,2011-07-25T12:15:00Z,2011,7,25,12:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20110725,Rottnest Island,-32,115.41667,2011-07-25T10:20:00Z,2011,7,25,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110720,Yongala,-19.30847,147.61842,2011-07-20T11:37:00Z,2011,7,20,11:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20110718,Kangaroo Island,-35.83217,136.44733,2011-07-19T09:00:00Z,2011,7,19,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18T09:38:00Z,2011,7,18,09:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIN20110706,Ningaloo,-21.99,113.779,2011-07-06T11:04:00Z,2011,7,6,11:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20110627,Darwin,-12.4,130.76805,2011-06-27T13:48:00Z,2011,6,27,13:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110623,North Stradbroke,-27.345,153.562,2011-06-23T10:25:00Z,2011,6,23,10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20110622,Rottnest Island,-32,115.41667,2011-06-22T10:00:00Z,2011,6,22,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110619,Port Hacking,-34.11923,151.22667,2011-06-20T09:34:00Z,2011,6,20,09:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110616,Yongala,-19.30847,147.61842,2011-06-16T11:25:00Z,2011,6,16,11:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110606,North Stradbroke,-27.345,153.562,2011-06-06T10:00:00Z,2011,6,6,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20110531,Maria Island,-42.59667,148.23333,2011-05-31T11:38:00Z,2011,5,31,11:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110527,Yongala,-19.30847,147.61842,2011-05-27T10:50:00Z,2011,5,27,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20110527,Rottnest Island,-32,115.41667,2011-05-27T09:35:00Z,2011,5,27,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110517,Port Hacking,-34.11923,151.22667,2011-05-18T09:25:00Z,2011,5,18,09:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP20110512,Esperance,-33.93333,121.85,2011-05-12T10:10:00Z,2011,5,12,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.8772,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIN20110501,Ningaloo,-21.99,113.779,2011-05-01T08:24:00Z,2011,5,1,08:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,0,0,0
KAI20110427,Kangaroo Island,-35.83217,136.44733,2011-04-28T07:35:00Z,2011,4,28,07:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110420,Port Hacking,-34.11923,151.22667,2011-04-21T09:36:00Z,2011,4,21,09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110414,Yongala,-19.30847,147.61842,2011-04-14T11:27:00Z,2011,4,14,11:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110412,North Stradbroke,-27.345,153.562,2011-04-13T09:25:00Z,2011,4,13,09:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20110407,Maria Island,-42.59667,148.23333,2011-04-07T10:30:00Z,2011,4,7,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,0,0,0,0,0,0,0,0,0,0,12.3771,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110329,Port Hacking,-34.11923,151.22667,2011-03-30T09:33:00Z,2011,3,30,09:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20110328,Maria Island,-42.59667,148.23333,2011-03-29T10:30:00Z,2011,3,29,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4735,0,0,0,0,0,0,0,0,0,0,0,36.8366,1.4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20110324,Rottnest Island,-32,115.41667,2011-03-24T09:35:00Z,2011,3,24,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,103.732,6.2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110323,Yongala,-19.30847,147.61842,2011-03-23T10:49:00Z,2011,3,23,10:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0
NSI20110323,North Stradbroke,-27.345,153.562,2011-03-23T10:20:00Z,2011,3,23,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4296,0,0,0,0,0,0,0,0
KAI20110319,Kangaroo Island,-35.83217,136.44733,2011-03-20T09:40:00Z,2011,3,20,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1483,1.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01T09:30:00Z,2011,3,1,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20110224,Rottnest Island,-32,115.41667,2011-02-24T09:35:00Z,2011,2,24,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7358,0,0,0,0,0,0,0,0
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23T11:15:00Z,2011,2,23,11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7367,0,0,0,0,0,0,0,0
KAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23T10:30:00Z,2011,2,23,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110220,North Stradbroke,-27.345,153.562,2011-02-21T09:40:00Z,2011,2,21,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110217,Yongala,-19.30847,147.61842,2011-02-17T11:30:00Z,2011,2,17,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIN20110209,Ningaloo,-21.99,113.779,2011-02-09T10:15:00Z,2011,2,9,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20110203,Port Hacking,-34.11923,151.22667,2011-02-04T09:58:00Z,2011,2,4,09:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,10.609,10.609,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0
ROT20110125,Rottnest Island,-32,115.41667,2011-01-25T09:10:00Z,2011,1,25,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP20110120,Esperance,-33.93333,121.85,2011-01-20T08:50:00Z,2011,1,20,08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7877,0,0,0,0,0,0,0,0,0,652.2542,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20110118,Maria Island,-42.59667,148.23333,2011-01-19T10:30:00Z,2011,1,19,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19T10:00:00Z,2011,1,19,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,9.6445,9.6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20110118,Yongala,-19.30847,147.61842,2011-01-18T11:30:00Z,2011,1,18,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101215,North Stradbroke,-27.345,153.562,2010-12-16T08:30:00Z,2010,12,16,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15T10:20:00Z,2010,12,15,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.4433,0,0,0,0,0,0,0,0,0,388.995,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20101214,Maria Island,-42.59667,148.23333,2010-12-14T11:05:00Z,2010,12,14,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14T09:30:00Z,2010,12,14,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14T08:30:00Z,2010,12,14,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20101208,Yongala,-19.30847,147.61842,2010-12-08T10:45:00Z,2010,12,8,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24T11:07:00Z,2010,11,24,11:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,1540.2629,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21T05:00:00Z,2010,11,21,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101115,North Stradbroke,-27.345,153.562,2010-11-16T09:30:00Z,2010,11,16,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11T09:10:00Z,2010,11,11,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIN20101108,Ningaloo,-21.99,113.779,2010-11-08T15:00:00Z,2010,11,8,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8269,0,0,0,0,0,0,0,0
YON20101101,Yongala,-19.30847,147.61842,2010-11-01T11:45:00Z,2010,11,1,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0007,0,0,0,0,0,0,0,0
MAI20101027,Maria Island,-42.59667,148.23333,2010-10-27T12:50:00Z,2010,10,27,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18T10:00:00Z,2010,10,18,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP20101013,Esperance,-33.93333,121.85,2010-10-13T08:15:00Z,2010,10,13,08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01T12:40:00Z,2010,10,1,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20100924,Rottnest Island,-32,115.41667,2010-09-24T12:22:00Z,2010,9,24,12:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,55.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100916,North Stradbroke,-27.345,153.562,2010-09-16T12:45:00Z,2010,9,16,12:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,10.7161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20100909,Yongala,-19.30847,147.61842,2010-09-09T11:00:00Z,2010,9,9,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09T09:30:00Z,2010,9,9,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,113.1622,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20T14:30:00Z,2010,8,20,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18T09:30:00Z,2010,8,18,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2627,106.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100817,North Stradbroke,-27.345,153.562,2010-08-18T08:25:00Z,2010,8,18,08:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20100817,Yongala,-19.30847,147.61842,2010-08-17T10:15:00Z,2010,8,17,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20100729,Yongala,-19.30847,147.61842,2010-07-29T11:22:00Z,2010,7,29,11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20100723,Rottnest Island,-32,115.41667,2010-07-23T12:02:00Z,2010,7,23,12:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20100722,Maria Island,-42.59667,148.23333,2010-07-22T11:10:00Z,2010,7,22,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100711,North Stradbroke,-27.345,153.562,2010-07-12T08:45:00Z,2010,7,12,08:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02T11:35:00Z,2010,7,2,11:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP20100629,Esperance,-33.93333,121.85,2010-06-29T10:05:00Z,2010,6,29,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100618,North Stradbroke,-27.345,153.562,2010-06-18T12:30:00Z,2010,6,18,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20100617,Rottnest Island,-32,115.41667,2010-06-17T10:05:00Z,2010,6,17,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0338,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20100615,Maria Island,-42.59667,148.23333,2010-06-15T11:10:00Z,2010,6,15,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20100609,Port Hacking,-34.11923,151.22667,2010-06-09T10:53:00Z,2010,6,9,10:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20100527,Maria Island,-42.59667,148.23333,2010-05-27T11:30:00Z,2010,5,27,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8841,0,0,0,0,0,0,0,0,0,0,40.6677,2.6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20100521,Yongala,-19.30847,147.61842,2010-05-21T12:56:00Z,2010,5,21,12:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100520,North Stradbroke,-27.345,153.562,2010-05-21T08:21:00Z,2010,5,21,08:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
