SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
1365,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,6.4297
3289,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,3.5363
8505,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,6.4297
9441,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,15.717
9592,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,10.609
10447,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,6.4297
12009,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,7.0726
12349,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,10.609
1318,Oncaea mediterranea complex,COPEPOD,Copepod,Oncaea,mediterranea complex,3.9292
1239,Calanopia minor f,COPEPOD,Copepod,Calanopia,minor,6.4297
6868,Calanopia minor f,COPEPOD,Copepod,Calanopia,minor,3.2148
1096,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,4.4204
1310,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,0.9725
1416,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,22.5038
1447,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.0726
1452,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,12.8593
3180,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,6.2287
1586,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.8585
3275,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,1.0104
3289,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,5.3045
9332,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,2.7202
5803,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.217
7138,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,21.541
7093,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,9.0675
7123,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,14.1453
8262,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,14.1453
7978,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.0726
8197,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.0726
7584,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,5.6581
9144,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,31.4339
9311,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.0726
8535,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,6.4297
8473,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,23.5755
9682,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,33.0056
10255,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.0726
10302,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,10.609
10693,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,36.0849
10466,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,127.3074
11529,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,49.5085
11700,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,56.5811
11963,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,3.1434
11979,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.1441
11464,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,14.1453
11994,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,21.2179
12185,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,14.1453
12364,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,7.0726
1130,Clausocalanus brevipes f,COPEPOD,Copepod,Clausocalanus,brevipes,6.8006
1450,Clausocalanus brevipes f,COPEPOD,Copepod,Clausocalanus,brevipes,1.0401
3180,Clausocalanus brevipes f,COPEPOD,Copepod,Clausocalanus,brevipes,2.0093
1576,Clausocalanus brevipes f,COPEPOD,Copepod,Clausocalanus,brevipes,1.4735
1163,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),2.9469
1226,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),1.7682
1305,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),2.3575
1384,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),10.609
1385,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),180.7451
1389,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),117.8773
1567,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),9.4302
3053,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),0.4811
3113,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),149.3112
1785,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),13.6012
1742,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),74.6556
3230,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),23.5755
3290,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),6.4297
5442,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),102.1603
5633,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),12.0235
5719,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),56.5811
5817,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),86.4433
5831,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),110.0188
7307,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),23.5755
7123,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),7.0726
7524,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),40.8037
7732,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),39.2924
9174,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),23.5755
9730,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),84.8716
9746,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),14.1453
9837,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),1.886
10347,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),31.4339
11309,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),7.8585
11121,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),1.4145
12394,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),46.1259
12410,Bryozoan (Cyphonaute larvae),NON-COPEPOD,Bryozoan,(null),(null),69.1888
1545,Candacia cheirura f,COPEPOD,Copepod,Candacia,cheirura,1.7682
1307,Calanus australis f,COPEPOD,Copepod,Calanus,australis,10.609
1358,Calanus australis f,COPEPOD,Copepod,Calanus,australis,0.3684
1406,Calanus australis f,COPEPOD,Copepod,Calanus,australis,22.102
1470,Calanus australis f,COPEPOD,Copepod,Calanus,australis,3.2148
3143,Calanus australis f,COPEPOD,Copepod,Calanus,australis,1.4735
3284,Calanus australis f,COPEPOD,Copepod,Calanus,australis,9.1852
5475,Calanus australis f,COPEPOD,Copepod,Calanus,australis,0.5239
5497,Calanus australis f,COPEPOD,Copepod,Calanus,australis,0.5894
5460,Calanus australis f,COPEPOD,Copepod,Calanus,australis,6.2868
7353,Calanus australis f,COPEPOD,Copepod,Calanus,australis,11.4509
6774,Calanus australis f,COPEPOD,Copepod,Calanus,australis,0.3929
8780,Calanus australis f,COPEPOD,Copepod,Calanus,australis,0.4715
10876,Calanus australis f,COPEPOD,Copepod,Calanus,australis,4.7151
1305,Calanus australis m,COPEPOD,Copepod,Calanus,australis,2.9469
1449,Calanus australis m,COPEPOD,Copepod,Calanus,australis,0.2947
7013,Calanus australis m,COPEPOD,Copepod,Calanus,australis,1.1788
1096,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,4.4204
1116,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,4.4204
1357,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,0.6315
1411,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,0.7858
1534,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,5.3045
5497,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,0.5894
8991,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,1.5717
11094,Clausocalanus ingens f,COPEPOD,Copepod,Clausocalanus,ingens,7.8585
1217,Lucicutia flavicornis m,COPEPOD,Copepod,Lucicutia,flavicornis,0.8841
1253,Lucicutia flavicornis m,COPEPOD,Copepod,Lucicutia,flavicornis,2.0208
3092,Lucicutia flavicornis m,COPEPOD,Copepod,Lucicutia,flavicornis,7.0726
4906,Lucicutia flavicornis m,COPEPOD,Copepod,Lucicutia,flavicornis,3.0311
12364,Lucicutia flavicornis m,COPEPOD,Copepod,Lucicutia,flavicornis,2.3575
1113,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,8.8408
1114,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,1.0401
1163,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,14.7347
1356,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,7.9567
1364,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,0.416
1366,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,3.5363
1411,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,1.5717
7338,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,3.5363
7062,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,0.2763
6680,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,80.1565
9425,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,16.5028
10954,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,9.4302
12555,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,8.8408
1411,Clausocalanus spp. f,COPEPOD,Copepod,Clausocalanus,spp.,1.5717
1450,Clausocalanus spp. f,COPEPOD,Copepod,Clausocalanus,spp.,2.0802
3050,Clausocalanus spp. f,COPEPOD,Copepod,Clausocalanus,spp.,1.4434
3284,Clausocalanus spp. f,COPEPOD,Copepod,Clausocalanus,spp.,1.837
3313,Clausocalanus spp. f,COPEPOD,Copepod,Clausocalanus,spp.,1.837
5490,Clausocalanus spp. f,COPEPOD,Copepod,Clausocalanus,spp.,6.4297
8520,Clausocalanus spp. f,COPEPOD,Copepod,Clausocalanus,spp.,6.4297
1414,Clytemnestra scutellata m,COPEPOD,Copepod,Clytemnestra,scutellata,0.7073
3092,Clytemnestra scutellata m,COPEPOD,Copepod,Clytemnestra,scutellata,7.0726
4913,Clytemnestra scutellata m,COPEPOD,Copepod,Clytemnestra,scutellata,2.8291
1083,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),12.8593
1085,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),45.0077
1124,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),3.5363
1234,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),3.1434
1240,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),6.4297
1352,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),0.9823
1767,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),1.1051
3018,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),6.4297
7599,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),15.1556
11477,Copepod damaged / unidentified,COPEPOD,Copepod,(null),(null),31.4339
1074,Calanoid j,COPEPOD,Copepod,(null),(null),406.6766
1082,Calanoid j,COPEPOD,Copepod,(null),(null),803.7086
1102,Calanoid j,COPEPOD,Copepod,(null),(null),85.882
1115,Calanoid j,COPEPOD,Copepod,(null),(null),257.1868
1118,Calanoid j,COPEPOD,Copepod,(null),(null),379.3505
1121,Calanoid j,COPEPOD,Copepod,(null),(null),408.284
1179,Calanoid j,COPEPOD,Copepod,(null),(null),261.6875
1217,Calanoid j,COPEPOD,Copepod,(null),(null),120.2348
1233,Calanoid j,COPEPOD,Copepod,(null),(null),459.7213
1238,Calanoid j,COPEPOD,Copepod,(null),(null),173.2796
1240,Calanoid j,COPEPOD,Copepod,(null),(null),604.3889
1241,Calanoid j,COPEPOD,Copepod,(null),(null),964.4504
1243,Calanoid j,COPEPOD,Copepod,(null),(null),597.9592
1252,Calanoid j,COPEPOD,Copepod,(null),(null),546.3611
1300,Calanoid j,COPEPOD,Copepod,(null),(null),996.5987
1306,Calanoid j,COPEPOD,Copepod,(null),(null),63.6537
1307,Calanoid j,COPEPOD,Copepod,(null),(null),433.199
1308,Calanoid j,COPEPOD,Copepod,(null),(null),45.6774
1312,Calanoid j,COPEPOD,Copepod,(null),(null),1.4499
1353,Calanoid j,COPEPOD,Copepod,(null),(null),270.0461
1365,Calanoid j,COPEPOD,Copepod,(null),(null),559.3812
1379,Calanoid j,COPEPOD,Copepod,(null),(null),298.9796
1381,Calanoid j,COPEPOD,Copepod,(null),(null),289.3351
1396,Calanoid j,COPEPOD,Copepod,(null),(null),809.4239
1415,Calanoid j,COPEPOD,Copepod,(null),(null),40.4151
1436,Calanoid j,COPEPOD,Copepod,(null),(null),430.7878
1753,Calanoid j,COPEPOD,Copepod,(null),(null),1.9803
3026,Calanoid j,COPEPOD,Copepod,(null),(null),382.5653
3065,Calanoid j,COPEPOD,Copepod,(null),(null),1074.4966
1524,Calanoid j,COPEPOD,Copepod,(null),(null),1093.0437
1564,Calanoid j,COPEPOD,Copepod,(null),(null),420.4289
1785,Calanoid j,COPEPOD,Copepod,(null),(null),2421.0177
1558,Calanoid j,COPEPOD,Copepod,(null),(null),573.8939
3089,Calanoid j,COPEPOD,Copepod,(null),(null),589.3863
3313,Calanoid j,COPEPOD,Copepod,(null),(null),426.1952
5461,Calanoid j,COPEPOD,Copepod,(null),(null),15.5102
5493,Calanoid j,COPEPOD,Copepod,(null),(null),178.5841
9332,Calanoid j,COPEPOD,Copepod,(null),(null),217.6196
5775,Calanoid j,COPEPOD,Copepod,(null),(null),459.7213
4913,Calanoid j,COPEPOD,Copepod,(null),(null),111.7476
6997,Calanoid j,COPEPOD,Copepod,(null),(null),405.0692
6666,Calanoid j,COPEPOD,Copepod,(null),(null),629.4646
6709,Calanoid j,COPEPOD,Copepod,(null),(null),104.7798
7108,Calanoid j,COPEPOD,Copepod,(null),(null),180.3522
7631,Calanoid j,COPEPOD,Copepod,(null),(null),1213.2291
7940,Calanoid j,COPEPOD,Copepod,(null),(null),261.1435
8262,Calanoid j,COPEPOD,Copepod,(null),(null),268.7602
7524,Calanoid j,COPEPOD,Copepod,(null),(null),734.466
7615,Calanoid j,COPEPOD,Copepod,(null),(null),55.0094
7584,Calanoid j,COPEPOD,Copepod,(null),(null),0.7073
7676,Calanoid j,COPEPOD,Copepod,(null),(null),201.2981
7847,Calanoid j,COPEPOD,Copepod,(null),(null),220.6662
9256,Calanoid j,COPEPOD,Copepod,(null),(null),250.7571
8505,Calanoid j,COPEPOD,Copepod,(null),(null),334.3428
8535,Calanoid j,COPEPOD,Copepod,(null),(null),366.4911
8750,Calanoid j,COPEPOD,Copepod,(null),(null),572.8835
8812,Calanoid j,COPEPOD,Copepod,(null),(null),1524.546
8962,Calanoid j,COPEPOD,Copepod,(null),(null),315.0538
9884,Calanoid j,COPEPOD,Copepod,(null),(null),398.6395
9990,Calanoid j,COPEPOD,Copepod,(null),(null),330.0563
9807,Calanoid j,COPEPOD,Copepod,(null),(null),657.7551
10021,Calanoid j,COPEPOD,Copepod,(null),(null),345.7733
10145,Calanoid j,COPEPOD,Copepod,(null),(null),509.2298
10164,Calanoid j,COPEPOD,Copepod,(null),(null),612.9618
10180,Calanoid j,COPEPOD,Copepod,(null),(null),372.9208
10286,Calanoid j,COPEPOD,Copepod,(null),(null),92.7301
10302,Calanoid j,COPEPOD,Copepod,(null),(null),625.9283
10379,Calanoid j,COPEPOD,Copepod,(null),(null),175.4014
10563,Calanoid j,COPEPOD,Copepod,(null),(null),2529.8275
10693,Calanoid j,COPEPOD,Copepod,(null),(null),303.113
10480,Calanoid j,COPEPOD,Copepod,(null),(null),332.4139
10729,Calanoid j,COPEPOD,Copepod,(null),(null),2094.5883
10997,Calanoid j,COPEPOD,Copepod,(null),(null),63.6537
11066,Calanoid j,COPEPOD,Copepod,(null),(null),644.3957
11025,Calanoid j,COPEPOD,Copepod,(null),(null),430.7878
11268,Calanoid j,COPEPOD,Copepod,(null),(null),777.99
11596,Calanoid j,COPEPOD,Copepod,(null),(null),121.8065
11926,Calanoid j,COPEPOD,Copepod,(null),(null),943.0181
11477,Calanoid j,COPEPOD,Copepod,(null),(null),1728.8666
12185,Calanoid j,COPEPOD,Copepod,(null),(null),132.0225
12480,Calanoid j,COPEPOD,Copepod,(null),(null),424.3582
1289,Nauplii copepod,COPEPOD,Copepod,(null),(null),367.233
1300,Nauplii copepod,COPEPOD,Copepod,(null),(null),842.2866
1314,Nauplii copepod,COPEPOD,Copepod,(null),(null),100.1957
1319,Nauplii copepod,COPEPOD,Copepod,(null),(null),935.1596
1330,Nauplii copepod,COPEPOD,Copepod,(null),(null),633.3224
1383,Nauplii copepod,COPEPOD,Copepod,(null),(null),3.5363
1393,Nauplii copepod,COPEPOD,Copepod,(null),(null),730.8391
1586,Nauplii copepod,COPEPOD,Copepod,(null),(null),7.8585
3310,Nauplii copepod,COPEPOD,Copepod,(null),(null),3.5363
5017,Nauplii copepod,COPEPOD,Copepod,(null),(null),13.6012
7732,Nauplii copepod,COPEPOD,Copepod,(null),(null),141.4527
8535,Nauplii copepod,COPEPOD,Copepod,(null),(null),360.0615
8308,Nauplii copepod,COPEPOD,Copepod,(null),(null),306.4809
9698,Nauplii copepod,COPEPOD,Copepod,(null),(null),1.5717
12040,Nauplii copepod,COPEPOD,Copepod,(null),(null),240.4696
1074,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,12.3771
1089,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,15.0026
1100,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,0.0867
1101,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,1.0104
10005,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,7.8585
1234,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,9.4302
1330,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,2.1432
1416,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
1419,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1.4145
1452,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.7156
3095,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.7151
1524,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
1764,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,12.8593
3018,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
3289,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1.7682
5526,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1.4145
5445,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,9.6445
6997,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
6966,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,19.289
7615,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,3.1434
7779,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,3.2148
7832,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,21.2179
8827,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,3.5363
8323,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,23.5755
8962,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
9990,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,9.4302
9822,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.0726
11066,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
11010,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.7151
11638,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,16.9743
11790,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,9.4302
11491,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
11910,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,62.8679
11874,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,14.1453
12379,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,3.5363
11654,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.0726
12480,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,17.6816
1080,Corycaeidae j,COPEPOD,Copepod,(null),(null),16.0742
1090,Corycaeidae j,COPEPOD,Copepod,(null),(null),12.8593
1119,Corycaeidae j,COPEPOD,Copepod,(null),(null),22.5038
1123,Corycaeidae j,COPEPOD,Copepod,(null),(null),110.0188
1126,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.7358
1140,Corycaeidae j,COPEPOD,Copepod,(null),(null),16.0742
1241,Corycaeidae j,COPEPOD,Copepod,(null),(null),64.2967
1290,Corycaeidae j,COPEPOD,Copepod,(null),(null),48.9644
1293,Corycaeidae j,COPEPOD,Copepod,(null),(null),52.8047
1319,Corycaeidae j,COPEPOD,Copepod,(null),(null),110.0188
1322,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.8585
1350,Corycaeidae j,COPEPOD,Copepod,(null),(null),0.3858
1352,Corycaeidae j,COPEPOD,Copepod,(null),(null),4.9116
1364,Corycaeidae j,COPEPOD,Copepod,(null),(null),1.0104
1379,Corycaeidae j,COPEPOD,Copepod,(null),(null),35.3632
1384,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
1390,Corycaeidae j,COPEPOD,Copepod,(null),(null),39.2924
1392,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
1396,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
1402,Corycaeidae j,COPEPOD,Copepod,(null),(null),61.68
1414,Corycaeidae j,COPEPOD,Copepod,(null),(null),0.7073
3092,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
1552,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.8585
1797,Corycaeidae j,COPEPOD,Copepod,(null),(null),32.1483
1558,Corycaeidae j,COPEPOD,Copepod,(null),(null),64.6641
1586,Corycaeidae j,COPEPOD,Copepod,(null),(null),165.0282
1742,Corycaeidae j,COPEPOD,Copepod,(null),(null),19.6462
4906,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
5625,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.4449
5628,Corycaeidae j,COPEPOD,Copepod,(null),(null),38.578
5663,Corycaeidae j,COPEPOD,Copepod,(null),(null),147.3466
5719,Corycaeidae j,COPEPOD,Copepod,(null),(null),10.609
5945,Corycaeidae j,COPEPOD,Copepod,(null),(null),47.1509
5073,Corycaeidae j,COPEPOD,Copepod,(null),(null),190.4171
5003,Corycaeidae j,COPEPOD,Copepod,(null),(null),353.6318
9346,Corycaeidae j,COPEPOD,Copepod,(null),(null),10.609
7262,Corycaeidae j,COPEPOD,Copepod,(null),(null),8.8408
7322,Corycaeidae j,COPEPOD,Copepod,(null),(null),58.9386
7093,Corycaeidae j,COPEPOD,Copepod,(null),(null),1.8135
7631,Corycaeidae j,COPEPOD,Copepod,(null),(null),206.7386
7646,Corycaeidae j,COPEPOD,Copepod,(null),(null),36.2699
7817,Corycaeidae j,COPEPOD,Copepod,(null),(null),19.289
8262,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
7539,Corycaeidae j,COPEPOD,Copepod,(null),(null),103.3693
7910,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
8092,Corycaeidae j,COPEPOD,Copepod,(null),(null),27.2024
7400,Corycaeidae j,COPEPOD,Copepod,(null),(null),90.0154
7584,Corycaeidae j,COPEPOD,Copepod,(null),(null),1.4145
7709,Corycaeidae j,COPEPOD,Copepod,(null),(null),95.2086
7732,Corycaeidae j,COPEPOD,Copepod,(null),(null),15.717
8062,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
8505,Corycaeidae j,COPEPOD,Copepod,(null),(null),51.4374
8396,Corycaeidae j,COPEPOD,Copepod,(null),(null),25.7187
8902,Corycaeidae j,COPEPOD,Copepod,(null),(null),94.3018
9667,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
9884,Corycaeidae j,COPEPOD,Copepod,(null),(null),12.8593
9975,Corycaeidae j,COPEPOD,Copepod,(null),(null),21.2179
10774,Corycaeidae j,COPEPOD,Copepod,(null),(null),84.5641
9547,Corycaeidae j,COPEPOD,Copepod,(null),(null),136.0122
10379,Corycaeidae j,COPEPOD,Copepod,(null),(null),118.8203
10939,Corycaeidae j,COPEPOD,Copepod,(null),(null),81.6073
11066,Corycaeidae j,COPEPOD,Copepod,(null),(null),125.7358
11323,Corycaeidae j,COPEPOD,Copepod,(null),(null),70.7264
12218,Corycaeidae j,COPEPOD,Copepod,(null),(null),20.5749
1302,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,6.4297
1419,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,1.4145
1241,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,3.2148
5475,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,0.5239
1075,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.8291
1107,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.0884
1114,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,4.1604
1129,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,9.0675
1317,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.9292
1360,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,7.5778
1363,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.5363
1406,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,15.4714
1410,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.943
1411,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.5717
1415,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.0208
1545,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,8.8408
1594,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,4.7151
3137,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.6306
