SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
1255,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,3.0311
1246,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,5.239
1093,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,3.2148
1320,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,39.2924
4906,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,1.0104
3285,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,2.2102
3101,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,3.9292
5498,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,3.9292
5522,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,3.2148
7338,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,7.0726
8032,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,2.7202
9945,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,12.8593
12685,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,6.4297
1365,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,12.8593
11094,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,7.8585
1162,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,6.4297
9502,Calocalanus pavo m,COPEPOD,Copepod,Calocalanus,pavo,3.5363
1126,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,2.2453
1306,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,1.7682
1409,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,0.442
1450,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,0.52
3290,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,6.4297
5529,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,0.3929
10631,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,4.7151
1126,Oithona Grp4 (round head) f,COPEPOD,Copepod,Oithona,grp 4,8.9811
1221,Oithona Grp4 (round head) f,COPEPOD,Copepod,Oithona,grp 4,5.8939
1436,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,3.2148
1311,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,0.3215
1452,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,2.5719
8167,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,22.102
11838,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,6.4297
1239,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,3.2148
1254,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,1.0104
11555,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,18.8604
1324,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,2.2453
5490,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,3.2148
5845,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,10.478
9792,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,20.8019
11963,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,3.1434
1088,Amphipod,NON-COPEPOD,Amphipod,(null),(null),1.6074
1764,Amphipod,NON-COPEPOD,Amphipod,(null),(null),32.1483
5445,Amphipod,NON-COPEPOD,Amphipod,(null),(null),6.4297
1389,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),7.8585
3104,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),7.8585
6709,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),5.239
12701,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),6.4297
1594,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),3.5363
1114,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),1.4735
1405,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),0.8841
1382,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),4.0415
7894,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),2.3575
10796,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),3.5363
10997,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),3.5363
7691,Calanopia spp. j,COPEPOD,Copepod,Calanopia,spp.,3.2148
1080,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.2148
11822,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.4297
1219,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,2.5259
1226,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,1.7682
1305,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,5.3045
1436,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,9.6445
1442,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,19.289
1301,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,10.7161
1416,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.2148
3293,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,0.9185
3095,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,4.7151
4932,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,7.8585
5526,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,1.886
6788,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.5363
5901,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.8006
6966,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.4297
6695,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,10.478
6709,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,5.239
7524,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.0225
9592,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.5363
12410,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,7.6876
11505,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,4.4204
1353,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.2148
1365,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.4297
12202,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,12.8593
11790,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,37.7207
10925,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.6837
1398,Candacia catula f,COPEPOD,Copepod,Candacia,catula,5.4405
1797,Candacia catula f,COPEPOD,Copepod,Candacia,catula,3.2148
1330,Candacia catula f,COPEPOD,Copepod,Candacia,catula,2.1432
1398,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,5.4405
5517,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,3.5363
5519,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,1.1788
9945,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,3.2148
1354,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,3.2148
8535,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,6.4297
8277,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,1.7682
11610,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,3.5363
1302,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,6.4297
1074,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,12.3771
1294,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,13.6012
1411,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,0.7858
1530,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
3290,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
3292,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,32.1483
3083,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,0.0832
5462,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,2.3575
1594,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,7.0726
8812,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,15.717
8765,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
7925,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,12.8593
8032,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,2.7202
9807,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,7.0726
10848,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,50.5188
11638,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,16.9743
12426,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,10.881
1228,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,10.609
1234,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3.1434
1397,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,13.6012
1764,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,64.2967
6997,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
9378,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
11379,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
1103,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
1092,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.0104
1108,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.8841
1084,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.2148
1121,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.2148
1224,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.8585
1242,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,12.8593
1306,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.8841
1308,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.6837
1392,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.9292
1470,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.2148
1381,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.2148
1764,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,6.4297
1406,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,8.8408
1418,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.3536
1382,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2.0208
1534,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
1323,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4.7151
3029,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.6074
3293,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.9185
8872,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,11.7877
5498,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,11.7877
5631,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2.4312
6774,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.7858
5845,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,5.239
6966,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,6.4297
7832,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
8917,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
7691,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.2148
8991,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.5717
8857,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
9346,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
9425,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4.7151
9822,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
10053,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,15.717
10774,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.6876
10680,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,15.717
12635,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4.7151
1300,Mecynocera clausi m,COPEPOD,Copepod,Mecynocera,clausi,6.4297
1238,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.5363
1450,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1.0401
1449,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1.7682
5526,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1.886
5523,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.6457
5845,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,7.8585
8308,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,7.8585
10286,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1.5717
9929,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.7254
10876,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,9.4302
11238,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,4.7151
10969,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.943
11806,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1.1788
11926,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,15.717
5621,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,10.2875
1330,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.2148
1361,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.2148
1367,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,1.4145
8380,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,2.3575
9837,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,0.943
11424,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,7.0726
1117,Mesocalanus tenuicornis m,COPEPOD,Copepod,Mesocalanus,tenuicornis,1.1788
1179,Mesocalanus tenuicornis m,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.5363
1253,Mesocalanus tenuicornis m,COPEPOD,Copepod,Mesocalanus,tenuicornis,1.0104
1360,Mesocalanus tenuicornis m,COPEPOD,Copepod,Mesocalanus,tenuicornis,1.263
1342,Mesocalanus tenuicornis m,COPEPOD,Copepod,Mesocalanus,tenuicornis,14.1453
1558,Mesocalanus tenuicornis m,COPEPOD,Copepod,Mesocalanus,tenuicornis,4.0415
1767,Mesocalanus tenuicornis m,COPEPOD,Copepod,Mesocalanus,tenuicornis,1.1051
1088,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,35.3632
1089,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,51.4374
1119,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,21.4322
1219,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.7889
1222,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,26.1688
1163,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.4204
1223,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,74.8067
1217,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.6522
1304,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.5259
1292,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.881
1322,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.6195
1357,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.2105
1417,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,25.7187
1348,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.8585
1399,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,30.2249
1393,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,62.8679
1386,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,15.717
1552,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,15.717
1419,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,5.6581
3086,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,15.717
1587,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,23.5755
1402,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,61.68
1396,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,23.5755
5031,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,27.2024
3095,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,28.2905
3101,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.9292
1791,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,34.0031
6868,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,16.0742
5523,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.2152
5624,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.1038
7385,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,38.578
6788,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
5859,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,13.6012
5747,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,12.7307
5544,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,22.102
6695,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,5.239
7862,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,28.2905
7947,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.434
7123,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,84.8716
7779,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,22.5038
8167,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,132.6119
8411,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,38.578
8323,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,39.2924
8554,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.4204
8902,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,23.5755
9577,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,8.8408
9975,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,49.5085
10480,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.5363
10317,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.5363
10379,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,5.6581
11025,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.289
11212,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,63.6537
11555,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,28.2905
12555,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,17.6816
1243,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,154.3121
1249,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,32.1483
12883,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,47.1509
12234,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.289
12202,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,51.4374
8277,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.7682
11963,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,9.4302
1238,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,10.609
1442,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,6.4297
1381,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,16.0742
1332,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,3.6741
1415,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,7.0726
5031,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,68.0061
3065,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,13.6012
5747,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,8.4872
6997,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,83.5857
6709,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,5.239
7978,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,7.0726
7123,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,56.5811
7646,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,13.6012
7691,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,9.6445
7509,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,47.6043
8600,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,4.4906
7940,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,23.3164
7747,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,15.717
8887,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,15.717
10509,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,56.5811
10984,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,44.204
11838,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,6.4297
12701,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,77.156
11685,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,15.717
1330,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,2.1432
12510,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,53.0448
1083,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,55.7238
12009,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,21.2179
1132,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2.8291
1138,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.7682
1218,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,7.0726
1217,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,7.0726
1253,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,5.0519
1246,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2.6195
1304,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.7889
1305,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,0.5894
1252,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,7.0726
1341,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,14.1453
1544,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,4.0415
1528,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.7682
1384,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,10.609
1395,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,23.5755
3310,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.6074
1573,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.9646
5475,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.0478
7385,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,6.4297
1594,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,7.0726
7599,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,20.2075
7353,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,0.6736
7524,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.0225
7539,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,5.4405
7878,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.5363
10005,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,15.717
9899,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,62.4056
9682,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,9.4302
10675,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,13.6012
10822,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,42.4358
12555,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,26.5224
1355,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,9.6445
11790,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,9.4302
12218,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2.5719
11610,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.5363
12009,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,70.7264
3083,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,0.0832
3053,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,0.2406
6695,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,10.478
5929,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,2.2669
7747,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,31.4339
1245,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,38.578
12202,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,6.4297
10680,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,15.717
12055,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,14.1453
1080,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,3.2148
1164,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,0.6315
1244,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,2.1432
1240,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,6.4297
